caption,mean,precision,votes,not_funny,somewhat_funny,funny
See how the nose seems to follow you?,1.6775510204081632,0.01980673752019296,1470,737,470,263
It’s like a New Yorker cartoon. You have to pretend to get it.,1.6612847818619032,0.014937103263976544,2911,1605,687,619
"Ever since I can remember, paintings of children have given me nightmares.",1.6502816180235536,0.01783141399786878,1953,1067,502,384
Any Bozo could paint that.,1.6486988847583643,0.019320672531026144,1614,869,443,302
"You throw a pie, it’s a joke. You throw paint, it’s art.",1.6278784157199877,0.013584481757823454,3257,1810,849,598
When he died he left some big shoes to fill.,1.6125,0.01962133570676999,1440,786,426,228
"It doesn't speak to me.  Then again, it was painted by a mime.",1.6000955566172959,0.016529166838865614,2093,1184,562,347
Big deal; any Bozo could have painted this.,1.5861837692823608,0.019348396033866,1491,852,404,235
"Personally, I prefer works from his ‘seltzer down the pants’ period.",1.5794583546244252,0.016974113172463532,1957,1136,508,313
Some clown calls this art.,1.574420344053852,0.02000493122297257,1337,763,380,194
I still think you can convey more emotion through balloon animals.,1.5736314572089438,0.01998293941896633,1297,730,390,177
Let’s get the rest out of the car. They’ve got to see this.,1.5728476821192052,0.020944188017372103,1208,688,348,172
This is an example of Pre-Ronald McDonaldism,1.5642954856361149,0.019297868734198153,1462,855,389,219
Portraits of people creep me out,1.563660477453581,0.019167124643219506,1508,890,386,232
That’s how you paint a face.,1.5612998522895125,0.012450005061081676,3385,1956,958,471
It’s profound but not “ha ha” profound.,1.5595975232198143,0.019807556999193596,1292,737,387,168
The reviewer said some clown painted this. I feel insulted.,1.55893536121673,0.01697293524456471,1841,1073,507,261
"It's good, but I wouldn't shove my face through it.",1.5578666666666667,0.017041781929054353,1875,1108,488,279
I throw paint against a wall and a bunch of kids giggle. He does it and they put it in a museum.,1.5578424414478353,0.019044491965816264,1409,809,414,186
"I’d explain it to you, but then it wouldn’t be funny.",1.556578947368421,0.017988652425246575,1520,860,474,186
"Well, it's art -- but is it funny?",1.5532626882320133,0.016968758836173017,1793,1042,510,241
I think it could use more balloons.,1.5518969219756622,0.014633098650422281,2794,1742,562,490
I don't know whether to laugh or cry.,1.5518612215395735,0.014728674064650144,2767,1728,551,488
It's nice but the feet are too small.,1.546875,0.016185402995733723,1856,1062,573,221
This guy used to do my makeup.,1.5444635685599541,0.017027213706696052,1743,1018,501,224
"Art as a career?  No way - you're going to finish college, just like your old man!",1.5442869796279894,0.0152555423066744,2258,1342,603,313
Hard to believe anyone takes this stuff seriously.,1.542674253200569,0.01856621842967369,1406,809,431,166
I've had enough of this. Have the valet bring the unicycles around.,1.5407185628742515,0.01775585558170619,1670,999,439,232
It's the eternal struggle: man versus banana peel.,1.540280857354028,0.019024343995620387,1353,785,405,163
Sure but try painting that on a four year old’s face.,1.5378670788253477,0.01970477529783694,1294,762,368,164
I rode my tiny tricycle three miles for this?,1.5376420454545454,0.01916985361171554,1408,840,379,189
I told you the New York art scene has become a circus.,1.5334658714380385,0.017978926359744705,1509,884,445,180
There's a sort of sadness here that I can appreciate.,1.5333333333333334,0.01674313101661671,1635,934,530,171
"Sure, when an 18th century prince wears a collar it’s “sophisticated.”",1.532639545884579,0.023012818899663307,1057,658,235,164
The feet lack proportion.,1.5326086956521738,0.01694294956615095,1932,1198,439,295
This one reminds me of my days as a Congressman.,1.530979827089337,0.020072660391049203,1388,866,307,215
I'm just not sure I can take this artist seriously.,1.5286659316427784,0.016170894676092392,1814,1059,551,204
The flowers look so real.  Like they could just squirt you in the face.,1.5206611570247934,0.01887224902375455,1452,890,368,194
I hate to be critical but this one’s only a two honker for me.,1.519488817891374,0.017158856209263145,1565,917,483,165
Two hours in a clown car in midtown traffic for this?,1.5192592592592593,0.019108989495450774,1350,813,373,164
I think the artist was juggling too many concepts.,1.515832482124617,0.021978459726210806,979,583,287,109
The only President who ever gave us clowns a bad name.,1.5121739130434784,0.021403608989656618,1150,720,271,159
There's something about the nose that is disturbing.,1.5047694753577106,0.019290998833411007,1258,760,361,137
Must have been done by a mime—it doesn’t speak to me.,1.5036615134255493,0.020515947530188677,1229,774,291,164
"Yes, but where is the sense of existential dread that we bring to OUR performances?",1.5030514385353095,0.02024488523225856,1147,696,325,126
Lacks subtlety!,1.496910856134157,0.020542649135556583,1133,699,305,129
"You see Giggles, when real life itself becomes absurd then art loses its relevance.",1.4968383017163505,0.020504167241773022,1107,676,312,119
"This was by Bozo from his red, blue, orange, yellow period.",1.4954379562043796,0.020654418356639496,1096,672,305,119
"It's good, but it's not seltzer in your pants good.",1.494949494949495,0.022205504704078907,1089,706,227,156
"It’s supposed to be clowns to the left, JOKERS to the right.",1.4938271604938271,0.02590783070409067,729,456,186,87
