rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,Long time no sea.,1.9680851063829787,0.0217237786659519,1410,492,471,447
1,Long time no sea.,1.9123767798466595,0.0275718346570556,913,360,273,280
2,"Noah, trust me. Its over.",1.6852459016393442,0.0471106043686043,305,166,69,70
3,Do I LOOK like I have any Grey Poupon?,1.65814696485623,0.0448482286778924,313,170,80,63
4,I'm losing confidence in Google Maps too.,1.6525974025974026,0.0426287230127555,308,158,99,51
5,No thanks; I get seasick.,1.6445182724252492,0.0447663375090046,301,163,82,56
6,"Thanks, but I get sea sick.",1.6254416961130742,0.0442544857801512,283,151,87,45
7,Have you seen two guys and a drum majorette?,1.6223021582733812,0.0487942195537962,278,164,55,59
8,"You may not think so, but we're in the same boat.",1.6153846153846154,0.0444348784450033,273,146,86,41
9,"Thanks, but I'd just slow you down.",1.614814814814815,0.0435801032485761,270,141,92,37
10,"Well, you do have to admit he was one heck of a salesman.",1.6104868913857675,0.0436775422834854,267,140,91,36
11,Are you nuts? I'm not getting in that thing without a life vest!,1.6053639846743295,0.048000468244452,261,150,64,47
12,I see you're still denying climate change.,1.6053639846743295,0.0489128028381454,261,153,58,50
13,"Michael, you have completely misinterpreted the lyrics.",1.599078341013825,0.0530917740024026,217,127,50,40
14,"Actually, we're in the same boat.",1.593625498007968,0.0463057224651223,251,139,75,37
15,"The next time a genie offers us a wish, let me do the talking, O.K.?",1.592156862745098,0.0474100423493834,255,146,67,42
16,Working on your heat stroke?,1.5903614457831323,0.0476512849604285,249,142,67,40
17,"Actually, I do think you're in the same boat that I'm in.",1.5870445344129556,0.0479799199490035,247,142,65,40
18,"Thanks, but we're already in the same boat.",1.5870445344129556,0.0476356737057702,247,141,67,39
19,"On your mark, get set...",1.583673469387755,0.0486579154711595,245,143,61,41
20,Do you believe in climate change NOW?!,1.5826446280991735,0.0473659071065951,242,137,69,36
21,I don't think a dry run was a good idea.,1.5826446280991735,0.0470025188604394,242,136,71,35
22,"You're not from around here, are you?",1.5774058577405858,0.0459915300536512,239,132,76,31
23,"You're ashore, already Michael, you're ashore.",1.5738396624472577,0.0500228450111864,237,142,54,41
24,"Yeah, so water gets drawn out in a tsunami. So what?",1.5738396624472577,0.0517790841164766,237,147,44,46
25,I've had enough of your dry humor.,1.5696202531645569,0.0467229126839288,237,134,71,32
26,Let's consider this a dry run,1.5672268907563025,0.0450398165530463,238,131,79,28
27,This is what happens when you drain the swamp.,1.567099567099567,0.0507259471557658,231,140,51,40
28,"I thought it was just going to be a problem for like, polar bears.",1.567099567099567,0.0499783421397787,231,138,55,38
29,"No, I didn't call for an Uber.",1.56,0.0478589196542942,225,129,66,30
30,Now hallucinate some water.,1.56,0.0494894569500045,225,133,58,34
31,You do realize that throwing me overboard does not change our situation?,1.554054054054054,0.0504456822056449,222,134,53,35
32,'We should go off season' you said. 'It's half the price and there's no crowds.',1.5520361990950229,0.0481350218796408,221,128,64,29
33,"After my dune buggy flipped, I never thought I'd be rescued.",1.5462962962962965,0.0472173664558564,216,123,68,25
34,I hope you realize you're completely neglecting your lower body.,1.5420560747663552,0.0489281129076501,214,126,60,28
35,It's not as deep as I thought,1.5377358490566038,0.0488392753743367,212,125,60,27
36,"Michael, you've already rowed the boat ashore.",1.5358851674641147,0.0512048568750404,209,128,50,31
37,It's not as deep as it looks.,1.5358851674641147,0.0474750920795465,209,120,66,23
38,"I said to get us an off road vehicle, not an oft rowed one!",1.5314009661835748,0.0511455685610165,207,127,50,30
39,"Stop saying ""on your left.""",1.529126213592233,0.0494643921273257,206,123,57,26
40,"For God's sake, please stop yelling 'man overboard!'.",1.529126213592233,0.0508803024678476,206,126,51,29
41,It's a lot warmer once you get in.,1.5247524752475248,0.0530755116883697,202,128,42,32
42,If you let me in the boat we can use the HOV lane.,1.5242718446601942,0.0485105262046996,206,122,60,24
43,"No, YOU'RE a mirage",1.5227272727272727,0.0558026121523216,176,110,40,26
44,One of us is in the wrong cartoon.,1.5217391304347827,0.051169928340457,207,129,48,30
45,You have the whole desert...did you have to row right where I'm swimming?,1.515625,0.0511519581634259,192,117,51,24
46,"You say ""But it's a dry heat"" one more time...",1.515,0.0525612827298864,200,127,43,30
47,I don't tell you how to row so stop telling me how to swim.,1.5128205128205128,0.0495066724697909,195,117,56,22
48,"You know we're in the same boat, figuratively speaking.",1.5128205128205128,0.0500377728634715,195,118,54,23
49,I am pretty sure the shark problem is behind us.,1.512690355329949,0.0486048689729883,197,117,59,21
50,You don't throw your navigator out for one little mistake!,1.5125628140703518,0.0532480361779177,199,128,40,31
51,I find your optimism disturbing.,1.511494252873563,0.0545202777275077,174,108,43,23
52,I think this is a case of either oar,1.5103092783505154,0.0518034825830973,194,121,47,26
53,One of us is in the wrong cartoon.,1.5103092783505154,0.0528245464508935,194,123,43,28
54,Maybe we shouldn't have drained the swamp.,1.5103092783505154,0.0512853278992598,194,120,49,25
55,On your left!,1.5076923076923077,0.0531180714505922,195,125,41,29
56,I'm here to tell you an inconvenient truth.,1.5053763440860215,0.0518460779554071,186,115,48,23
57,"Don't blame me, I voted for Al Gore.",1.5052083333333333,0.05426678683333,192,125,37,30
58,We're duned.,1.5051546391752575,0.0518074687439945,194,122,46,26
59,I was hoping for a better hallucination.,1.5051546391752575,0.0475045915426983,194,114,62,18
60,The guy in the kayak is about two hours ahead of you.,1.5026178010471205,0.0468779161413416,191,111,64,16
61,"Merrily, merrily, merrily, merrily my ass.",1.5026178010471205,0.0554916627758332,191,127,32,32
62,"No, YOU'RE a mirage",1.5,0.0526385403360566,190,121,43,26
63,"You can stop rowing, Michael. We're ashore.",1.5,0.052527428374101,188,119,44,25
64,I followed Siri. What's your excuse?,1.5,0.0514329869317966,188,117,48,23
65,"Next time you have a choice, pick the camels.",1.5,0.0523217682961583,194,124,43,27
66,Thank you for coming to rescue me,1.5,0.052527428374101,188,119,44,25
67,Are you just going to leave me here to drown!?,1.5,0.0510267728854174,190,118,49,23
68,"Merrily, merrily my ass!",1.5,0.0515696261731348,190,119,47,24
69,"Aw, man, right through my sand castle.",1.5,0.0503147449348241,188,115,52,21
70,You're up a paddle without a creek.,1.5,0.0543252357348549,194,128,35,31
71,"One more Merrily, Merrily and you're a dead man.",1.497326203208556,0.0510790536608821,187,116,49,22
72,Thank goodness you showed up. I've been treading water all day.,1.497326203208556,0.0532829592643061,187,120,41,26
73,Do I LOOK like I have any Grey Poupon?,1.497326203208556,0.0516388490301525,187,117,47,23
74,"Watch your wake, buddy!",1.4945054945054943,0.0509441265917537,182,112,50,20
75,I still think a gym membership would've been better.,1.489247311827957,0.0523991384200937,186,119,43,24
76,I don't care what Google Maps says!,1.489247311827957,0.051841557349296,186,118,45,23
77,I told you a camel would be a better investment!,1.489247311827957,0.0489584913427828,186,113,55,18
78,"Seriously, you're my Uber?",1.4891304347826086,0.0528298339381359,184,118,42,24
79,I told you that was a stupid third wish.,1.489010989010989,0.0555023044332589,182,121,33,28
80,I don't believe in global warming either.,1.489010989010989,0.04849693374494,182,109,57,16
81,So this is what you meant about a dry run.,1.489010989010989,0.0509392152888268,182,113,49,20
82,We are not going anywhere until I find that lens.,1.489010989010989,0.0521174557133368,182,115,45,22
83,"What do you mean, there's a weight limit?",1.4861878453038675,0.0511427033744671,181,113,48,20
84,I didn't think he would really drain the swamp.,1.4861878453038675,0.0534894898579979,181,117,40,24
85,I can't. I get seasick.,1.4861878453038675,0.0499279621058046,181,111,52,18
86,"Give it up, Michael. You are ashore.",1.4833333333333334,0.0542856092744815,180,118,37,25
87,I know you said it was a dry run.,1.4804469273743015,0.0509410421574878,179,112,48,19
