caption,mean,precision,votes,not_funny,somewhat_funny,funny
Looks like I caught you at the tail end of your meal.,1.733210671573137,0.016723796352444278,2174,1028,698,448
The horns were painful going in?  Just wait.,1.7099733649008582,0.013793782889594918,3379,1718,923,738
You do realize that was a lawn ornament.,1.7075892857142858,0.012060996512855766,4480,2306,1178,996
What's gotten into you?,1.7031924072476272,0.01023529886154947,5795,2874,1767,1154
"I can't do lunch today, but I'm free in 6 months",1.7008769080870412,0.013840758384268528,3079,1506,988,585
Did you get that at whole foods?,1.6948818897637796,0.017409318491093468,2032,1030,592,410
Your stomach is growling.,1.6826967326277036,0.011728241766663611,4346,2207,1311,828
"Nice going, now they’re extinct.",1.6796491228070176,0.014615745002758257,2850,1470,823,557
I was saving that for company.,1.67595818815331,0.016677618933036865,2009,992,676,341
This too shall pass.,1.671497584541063,0.01577881452191986,2277,1142,741,394
Are you going to finish that?,1.6709474885844748,0.012789004540808993,3504,1770,1117,617
So your date didn’t go down well?,1.66765031353744,0.014838153053121037,2711,1409,794,508
Your stomach is still growling.,1.6654812180484553,0.01154133141264392,4499,2352,1300,847
And this is why we don't get invited to dinner parties.,1.6638448935008192,0.012548879261343637,3662,1878,1137,647
This is a lot to take in.,1.657501963864886,0.02022978084936803,1273,624,461,188
I see you've finally started swallowing that pride.,1.6571428571428573,0.021404936848693545,1295,682,375,238
"No, I DON'T know the Heimlich Maneuver!",1.6536723163841809,0.0178772883638738,1770,913,557,300
"Sam I said you should try Whole Foods, not whole foods",1.652530779753762,0.027438094168419008,731,372,241,118
Haven’t seen him.,1.647220693450743,0.017363906820438115,1817,931,596,290
But we had dinner plans next month!,1.6465960665658095,0.012985168412576574,3305,1711,1051,543
"He asked if I was his Uber driver, I said, 'Sure climb in!'",1.6454545454545455,0.0209487438162858,1320,699,390,231
"Nope, haven’t seen him.",1.6444344299233888,0.01599042743790536,2219,1164,680,375
‘Does this make me look fat?’,1.639930755914599,0.018118186127410306,1733,917,523,293
No way I'm splitting the check.,1.6376999567661046,0.01564182066375186,2313,1225,701,387
"I warned you, a moment on the lips, a lifetime on the hips.",1.6351638995317157,0.015378150125356028,2349,1237,732,380
You've got a little something stuck in your teeth.,1.629120879120879,0.017105385883109687,1820,947,601,272
You're always biting off more than you can chew.,1.6277873070325901,0.021233741094609394,1166,604,392,170
I’ll come back in two weeks when you’re finished.,1.6257175660160734,0.01693667451976582,1742,883,628,231
I'm a cat person too!,1.6171298922291548,0.017748645517560304,1763,956,526,281
He’s wagging his tail. That means he likes you.,1.6163626312880044,0.017812671557255494,1809,999,505,305
"I hate to say it, but you’re full of bull.",1.6146532438478747,0.017256688882598847,1788,953,571,264
"So, does it taste like chicken?",1.6141906873614191,0.016995223532894774,1804,952,596,256
Sometimes it seems as if you inhale your food without even constricting.,1.6137861125190065,0.016456691435506987,1973,1055,625,293
You've got a little something between your teeth.,1.6125244618395302,0.01606043446871741,2044,1088,660,296
Exactly which pride did you swallow,1.6043863348797975,0.015459100213420566,2371,1326,657,388
Wednesday is my cheat day.,1.6,0.017258991126776584,1715,918,565,232
You misunderstood—I said MEET other creatures.,1.5949820788530467,0.025294561671604578,837,462,252,123
"Not cool Steve, you said you just wanted one bite.",1.5944017563117454,0.016843266138075852,1822,990,581,251
Won't he be surprised when he wakes up.,1.5917537746806039,0.017484683932012947,1722,948,529,245
This is what happens when you go to an all-you-can-kill buffet.,1.5883054892601431,0.015908573971720907,2514,1530,489,495
"Hold still, you've got someone in your teeth.",1.5871496924128503,0.01860832435203383,1463,797,473,193
"I said “swallow your pride,” not “swallow a pride.”",1.5803008248423096,0.016923378836244514,2061,1222,482,357
I'm trying to eat more whole foods too.,1.5797943674564148,0.015827335408248076,2237,1294,589,354
"Ya, but I think that they'll still consider it oversized carry-on.",1.5719298245614035,0.021408257881633426,1140,646,336,158
The first think I would try is a stool softener.,1.5683297180043383,0.024750723938809213,922,545,230,147
May I remind you that we came here through the knothole in the fence?,1.5664811379097094,0.01921813355312481,1617,985,348,284
"Yes, that does make you look fat.",1.5647545830869307,0.01803627174738097,1691,993,441,257
"so you fell for that Tik-Tok Wildebeest challenge, huh",1.5614754098360655,0.019332101764373846,1464,862,382,220
"You've got a lot to learn about sharing, Frank.",1.5574162679425838,0.019268427082189066,1254,692,425,137
"Don't get bent out of shape, it'll pass.",1.551111111111111,0.020899335281119688,1125,642,346,137
I thought we were going to grab something together.,1.5480540111199366,0.020255872165650536,1259,738,352,169
"I’m pretty sure that even if he was a dandy lion that doesn’t make it vegan, Gary",1.546577946768061,0.022032497175800483,1052,615,299,138
"You are what you eat, Stanley—a huge bore.",1.5423438836612489,0.022021698844757083,1169,721,262,186
Be sure you wait an hour before going swimming.,1.542118432026689,0.02043154214516617,1199,700,348,151
"When I said I was looking for a piece of tail, that's not what I meant.",1.5378151260504203,0.023515458830478456,952,572,248,132
Seen Leo lately?,1.5317919075144508,0.023461425935683233,865,503,264,98
I left a tip.,1.529559748427673,0.024666247894006076,795,467,235,93
Still shopping at Whole Food?,1.5286129970902036,0.02298248924476534,1031,638,241,152
That's why I went vegan.,1.528169014084507,0.02296313458638073,852,487,280,85
That whole foods diet has really transformed you.,1.527749747729566,0.02299978444320915,991,604,251,136
"Henry, I can tell you're hiding something.",1.5276907001044933,0.022288958049264913,957,560,289,108
I hate it when our orders come out at different times!,1.526829268292683,0.0218589269155933,1025,608,294,123
Please don't burp.,1.5263157894736843,0.02392742643109761,817,476,252,89
"Once again, you've bitten off more than you can chew.",1.5245398773006136,0.02268958626779013,978,589,265,124
Next time let’s try tapas.,1.522083805209513,0.02345142358328592,883,526,253,104
"Don't tell me, don't tell me - let me guess!",1.5211995863495347,0.022652122154933695,967,582,266,119
‘Almost’ isn’t good enough. A bet’s a bet.,1.520138089758343,0.024395171911680877,869,533,220,116
And you wonder why you have acid reflux.,1.5161676646706588,0.025094251790405482,835,519,201,115
See? Told ya. Went right to your thighs.,1.5156794425087108,0.024183122011542973,861,526,226,109
"That vegan diet didn't last long, did it?",1.5142531356898519,0.023522274595785746,877,529,245,103
Guess who ran into me today..,1.5136363636363637,0.023791407764279095,880,537,234,109
That's not quite I meant by swallowing your pride.,1.5128865979381443,0.03452049317494936,388,230,117,41
"Once again, your eyes were bigger than your unhinged jaw.",1.5113484646194926,0.025459708801503743,749,454,207,88
"Herman, how many times do I have to tell you?  Portion control!",1.5109223300970873,0.0248241018799754,824,509,209,106
You’re so full of Bull!,1.5106382978723405,0.023745812326045685,893,550,230,113
"An hour on the lips, forever on the hips.",1.5104972375690608,0.023664398579654824,905,559,230,116
"The ambience was nice, table service so-so, 
but the portions were HUGE!",1.5089605734767024,0.024765966691968438,837,521,206,110
I see your tongue got a cat.,1.5086551264980026,0.026168009922898666,751,468,184,99
"Let Mommy teach you how to eat prey, love.",1.5070921985815602,0.02653797914883498,846,563,137,146
This is why I never agree to split an entree with you.,1.5066666666666666,0.02450490441312036,825,508,216,101
Should I cancel on dinner next week then?,1.5052219321148825,0.025514689012433315,766,474,197,95
Have you given any thought to when he wakes up?,1.5036231884057971,0.02502967560445565,828,522,195,111
But that's a tail for another day.,1.5013623978201636,0.025849289302876076,734,454,192,88
That's gonna hurt coming out.,1.4968789013732835,0.02511652610044423,801,505,194,102
How's my breadth?,1.4966329966329965,0.028118152369128627,594,364,165,65
I think you’re missing the point of intermittent fasting.,1.4965034965034965,0.041664618302711946,286,179,72,35
But I made tuna casserole.,1.4957627118644068,0.027876700476807,708,463,139,106
"how was I supposed to know, you told me we were having him over for dinner",1.4952120383036935,0.025855424464161423,731,456,188,87
"Don't have a cow!""
""Now you tell me!",1.4944,0.02820394589596577,625,393,155,77
I see you took the lion's share.,1.4934497816593886,0.02676937926958359,687,431,173,83
I hope you've saved a little room for dessert.,1.4924242424242424,0.026041647071480024,660,400,195,65
