caption,mean,precision,votes,not_funny,somewhat_funny,funny
"Pleasing people is all I know, but you wouldn't understand.",2.018569735282497,0.016072303372631953,2531,804,876,851
"It’s just so frustrating: every time I bring the ball the back, he just throws it again.",1.9373183893731838,0.01592717192662127,2409,816,928,665
It's easy for you to say; you always land on your feet.,1.9296660117878193,0.015702536166420495,2545,894,936,715
"Also, they never even told me I was adopted.",1.9137055837563453,0.016312166968174745,2364,854,860,650
This isn’t exactly what I had in mind when I signed up to be a therapy dog.,1.9099756690997567,0.016325047971642657,2466,931,826,709
It's like you can't even sniff someone's butt anymore.,1.9078393881453155,0.015634075447570856,2615,967,922,726
I've started drinking out of the toilet again.,1.8988888888888888,0.011156489829437205,5400,2115,1716,1569
I'm asking a cat for help. Does that answer your question?,1.896334253054789,0.015954642506482552,2537,964,872,701
"It's always ""who's a good boy?"" and never ""how's the good boy""?",1.8766839378238342,0.017442279655475578,1930,700,768,462
"No one asks how I’m feeling, they just look at my tail and assume.",1.876025917926566,0.01576522856861757,2315,827,948,540
Are you sure it's okay for me to be on the couch?,1.8716870004206985,0.01595589526685734,2377,891,900,586
"Then one day, I asked myself... where does he get all these bones?",1.8710138029509757,0.017218234801055176,2101,807,758,536
"Well, naturally I wouldn't expect you to understand what it means to have a bitch for a mother.",1.8707274320771252,0.017126940909487385,2282,930,717,635
"Sometimes, I don't want to come when I'm called - you know?",1.855114822546973,0.015574200968093557,2395,894,954,547
Are you sure that I’m allowed on the couch?,1.8442464161177838,0.015253731828828578,2581,1007,969,605
"What do you mean?  Of course I want to be fixed.  That's why I'm here.""",1.8436595251881875,0.018997515075285843,1727,694,609,424
"It wags nonstop, but I just don't 'feel' happy.",1.830477908025248,0.015855912389130162,2218,838,918,462
It's nice to have a place where I'm allowed on the couch.,1.829403095062638,0.014452742797580468,2714,1040,1097,577
"C’mon, we had my breakthrough. Where’s my treat?",1.8258492776259274,0.015397374467947625,2561,1039,929,593
"I just don't understand why she had to bring H.R. into it.  I mean, that's just the proper way to say hello.",1.8242229367631297,0.02694171746471649,933,412,273,248
"She just left me,doc. And I didn't see her again for another five,maybe even six,hours.",1.8185915492957747,0.0186529422417701,1775,738,621,416
I don't think you understand the pressure of being his best friend.,1.817278617710583,0.016036941683620097,2315,939,860,516
"I've been moody, unfriendly, and sleeping 16 hours a day. And you say that's perfectly normal?",1.811842105263158,0.016486211187021566,2280,961,787,532
"What I really want to know is, am I a good boy?",1.8104956268221575,0.02065801822862139,1372,556,520,296
Your office is the only place I’m allowed on the couch.,1.8058217962371317,0.014530137384493496,2817,1164,1036,617
And then I wake up and it’s my own tail.,1.8055672711935893,0.01574681532747151,2371,972,888,511
"Loving tuna. hating playing fetch, and total disinterest in humans made me realize I'm a cat trapped in a dog's body.",1.7959356477561388,0.016398559878506108,2362,1040,764,558
I'm always barking up the wrong tree.,1.793031176316479,0.01294945663857192,3817,1698,1211,908
"I consider him a friend, just not a BEST friend.",1.792609699769053,0.01605663858796256,2165,875,864,426
"So I brought her a half-dead mouse, just like you told me to, and she said I'm a bad dog.",1.791614255765199,0.01601020436873481,2385,1029,824,532
I guess I'm just ready to be my own best friend.,1.7858212680978531,0.017133155813091282,2003,849,734,420
Why did she have to rub my face in it?  I was just a puppy.,1.7853658536585366,0.01919572899707819,1640,709,574,357
Please don't tell me to get off the couch,1.7761557177615572,0.015804964608468256,2466,1097,824,545
"But, is he my best friend?",1.7661691542288558,0.019933832548512883,1407,596,544,267
"You know, half the time - I don't know what he's even saying!",1.7634625062908909,0.017224946391802727,1987,876,705,406
All I can think about is chasing you around the room.,1.7625056331680937,0.01631359889677416,2219,981,784,454
Nope. I still want to chase you.,1.7585487906588824,0.01532073213773878,2398,1034,909,455
I can’t help but wonder if she’ll ever see me as more than just a good boy,1.7555771096023278,0.015976943022846794,2062,856,854,352
And you were in my dream. And it was raining us.,1.7546857772877618,0.018452682457593222,1814,837,585,392
I can do Zen-like aloofness until someone throws a ball.,1.754302925989673,0.015676345939050033,2324,1019,857,448
I think I'm a bad dog.,1.7501117568171658,0.016017595273027103,2237,991,814,432
I’m just tired of always being the good boy.,1.746302616609784,0.02495004437954982,879,380,342,157
So I was a middle child - 1 of 10. And never really knew my father.,1.743445692883895,0.01889363744656755,1602,716,581,305
Sometimes I feel you don’t understand a word I say.,1.7326911499096929,0.018672134626378165,1661,762,581,318
"First it was sit, then lie down, and now you want me to pay for it!?",1.731280193236715,0.019229389789339798,1656,789,523,344
"She sat,but she didn’t stay.",1.7170393215111797,0.020913008087801575,1297,603,458,236
"And then he saw another dog and said, ‘Aren’t you a good boy?’ as if I wasn’t even there.",1.716940671908506,0.020943923551361605,1399,683,429,287
And please don't ring the bell when our time is up. It just makes me hungry.,1.715542521994135,0.023800129711682654,1023,483,348,192
This is the only place I'm allowed on the couch.,1.7099930118798043,0.02081553431725203,1431,711,424,296
I know it's a problem! I mean look who I came to for help.,1.708916083916084,0.022228151231046756,1144,538,401,205
And then he rubbed my nose in it.  It was humiliating.  It wasnt even mine!,1.7079124579124578,0.022210608071263262,1188,572,391,225
"In this new dream, it's only raining cats.",1.7063978965819457,0.022570680658291927,1141,548,380,213
I dream I'm running through a field with a stick in my mouth and I'm completely naked.,1.7000801924619087,0.023082260095778982,1247,657,307,283
"Excuse me, but are you purring?",1.6995260663507108,0.023224079381144052,1055,506,360,189
Who IS a ‘good boy’?,1.698989898989899,0.02375042477561147,990,470,348,172
"I know I look like a dog, but I identify as a human.",1.6987487969201156,0.02406756830535166,1039,516,320,203
"It’s awkward because I’m his best friend,
but to me he’s just a roommate.",1.696997270245678,0.02335317636460826,1099,546,340,213
How do I tell him he's not my best friend?,1.6923721709974853,0.022813242907606092,1193,610,340,243
I’m usually not allowed on the couch,1.6895093062605753,0.02275885729845034,1182,602,345,235
And its not just fire hydrants and trees anymore.,1.6833013435700577,0.02378177811260297,1042,524,324,194
"I can´t bark at strangers anymore, I even like postmen.",1.682367149758454,0.02539095382670085,828,394,303,131
"I destroyed my bed, now I have to lie in it.",1.6793248945147679,0.02803941552567154,711,349,241,121
…And it was then I realized fetch is nothing more than a symbol for the utter futility of the canine condition.,1.6785109983079527,0.031176473439733923,591,295,191,105
"After my vet visit, I seem to have lost my sex drive.",1.6784715750232992,0.02427956346035776,1073,567,284,222
You wouldn't understand. I need people to like me.,1.6775745909528392,0.024568569482726375,1039,547,280,212
"Well,sure, easy for you to say. You always seem to land on your feet.",1.6760700389105059,0.02417725637856043,1028,529,303,196
"I keep telling myself it's just instinct, but the fact is I enjoyed it.",1.6742424242424243,0.02662063562048153,792,393,264,135
"No,no. It wasn’t a Freudian slip. My mother really is a bitch.",1.670995670995671,0.026479359015173683,924,501,226,197
The pressure to be a good boy is overwhelming for me.,1.670061099796334,0.03340978723716915,491,242,169,80
His newspapers are all online and now I'm worried that the slippers are next.,1.6662591687041566,0.027944818211068877,818,443,205,170
"Then I said to him, ""Don't be such a pussy."" Oh, wait...",1.6653333333333333,0.02776334174651867,750,384,233,133
First off.  Sorry about your bonsai tree.,1.6649616368286444,0.03909846848930796,391,204,114,73
...but deep down I know I'm not a good boy.,1.6609442060085837,0.025196323710408558,932,487,274,171
I need to stop living for them and ignore them like you.,1.6594360086767896,0.025474479179840304,922,486,264,172
"I tried to be a good boy. I fetched, I sat, I heeled, but then they left that roast on the counter......",1.6590662323561347,0.025545708052905146,921,487,261,173
Then I realized that he didn't actually throw the ball. And that's why I think I have trust issues.,1.658703071672355,0.026196107908271107,879,466,247,166
But am I really a good boy? Why do they keep asking?,1.6581691772885283,0.025564101870064332,863,441,276,146
