caption,mean,precision,votes,not_funny,somewhat_funny,funny
The weird part is this one’s on the placebo.,1.743884892086331,0.017490366933188357,2085,1000,619,466
The control group is doing Impressionism.,1.7422081352350767,0.01752667234198334,1893,857,667,369
He found the cheese. Now he’s searching for meaning.,1.7299107142857142,0.02639367516014257,896,433,272,191
My guess is that he didn't get the placebo.,1.6977424749163879,0.01605636647358531,2392,1208,699,485
I don’t think we’ll have to rely on grants anymore.,1.6968408262454435,0.018609707627557315,1646,794,557,295
It’s the camembert. The Cheez Whiz group is cranking out stick figures.”,1.6855095541401275,0.011744976794209204,5024,2779,1046,1199
"Fine, it is derivative, but I say we still give him the cheese.",1.6797532249018507,0.01756363219862365,1783,867,620,296
I'm pretty sure this one is a church mouse.,1.6781695423855965,0.014807674307738631,2666,1346,832,488
Who knew he was a church mouse?,1.6755802219979818,0.016952630918378463,1982,990,645,347
Sure the painting is amazing. But I’m more impressed with how he built the scaffolding.,1.6747544771808203,0.017866177321233155,1731,851,592,288
"I admit it's beautiful, but he still has to press the lever if he wants a pellet.",1.6682080924855491,0.014804389507104826,2595,1311,834,450
I told you he was a church mouse.,1.6666666666666667,0.013981896464441718,2901,1465,937,499
And yet he still hasn't figured out the water bottle.,1.6650099403578529,0.01663914467377655,2012,1010,666,336
"The most impressive part is he built the table, too.",1.658060013956734,0.019476933966051876,1433,718,487,228
I didn't even know he was Catholic.,1.6557420730082602,0.013063993497187853,3753,2070,905,778
It's a pity we neutered him.,1.6534907597535935,0.017284541669941252,1948,1021,581,346
The hard part was getting him to read the Bible.,1.652785289345592,0.0176717968636026,1849,966,559,324
Hard to believe he still can't solve the maze.,1.6521403779406094,0.014618180965124159,2593,1326,843,424
We have a betting pool on what God is going to look like,1.644973544973545,0.016859258894706044,1890,962,637,291
Let’s add ‘derivative art’ to the list of side effects.,1.6437679967091732,0.015610279667505996,2431,1307,683,441
Here it comes: the defining scene where God banishes all cats to hell.,1.6341880341880342,0.015534818000602246,2340,1245,706,389
"My God Edith, you're right! He's left-handed!",1.6335570469798657,0.027623938334113942,745,398,222,125
Should we submit our research results to Nature or to Sotheby's?,1.630820399113082,0.024505996328578167,902,472,291,139
"Frankly, I prefer his sculptures.",1.6279728199320498,0.01724143150481553,1766,914,595,257
What he puts in the center will answer a lot of questions,1.626038781163435,0.02705475606886984,722,376,240,106
"Oh look, now he's adding a little paw reaching down
from the clouds.",1.6251920122887864,0.020488929859083214,1302,691,408,203
It started with graffiti on the maze walls.,1.6202445652173914,0.018669459379265483,1472,763,505,204
He’s severely overestimating the size of our grant,1.6156657963446475,0.016377594885527206,1915,1001,649,265
This drug definitely causes delusions of grandeur.,1.6134699853587116,0.019893475157486726,1366,735,424,207
This will be worth a fortune after he's incinerated.,1.609933565327428,0.015128187252561508,3161,2000,394,767
Michelangelo was also left handed.,1.6073059360730593,0.01699277105942305,1752,922,596,234
It all started when he chewed on a crayon and we rewarded him with cocaine.,1.604135893648449,0.020868602593461176,1354,773,344,237
He’s gone a lot more Renaissance since we took out his wheel.,1.6025179856115108,0.02189607090367935,1112,605,344,163
Micesterpiece.,1.6017369727047146,0.01817996725971676,1612,878,498,236
"Yeah, I was impressed too ... until I realized 
he was just painting by numbers.",1.5947432762836187,0.01789230097045922,1636,894,511,231
Looks like we’ll need to start from scratch. The drug was meant to make him run faster.,1.5925925925925926,0.02591894272040821,837,475,228,134
We found him in the Met's cafeteria.,1.5858585858585859,0.0194779628521141,1386,770,420,196
Yet he couldn't get into Yale.,1.585209003215434,0.017702035599310245,2177,1381,318,478
"Well, he did intern at Disney.",1.5844072164948453,0.01723391104336356,1552,814,569,169
This trivializes our work on monkeys with typewriters.,1.580191050779286,0.017783172380623966,1989,1218,388,383
"If I'm being honest, I find his work to be a bit derivative.",1.5792349726775956,0.01826847211167144,1464,795,490,179
Behold. The Creation of Edam.,1.5779078273591807,0.019980229527943955,1367,783,378,206
He claims his name is Mickey Angelo and he was commissioned to paint it.,1.5775147928994082,0.025566653075741904,845,487,228,130
"This is embarassing, Jane. I paid him to write 'Will you marry me?'",1.5773851590106007,0.018933910660245256,1415,784,445,186
That Bob Ross home video made quite an impact.,1.5767869780608634,0.018982413719502475,1413,785,441,187
And we call this terrarium the Ratican.,1.5761258041458184,0.019473090915166292,1399,793,406,200
Let's reschedule his dissection.,1.5694444444444444,0.03936432855777897,360,211,93,56
This one was raised without access to social media.,1.567391304347826,0.03460975211670948,460,269,121,70
"We bought him a wheel, but he insisted on the painting supplies",1.5669934640522876,0.019658491884506035,1224,669,416,139
"Well, its good art, but its not great art.",1.5618374558303887,0.020435673351134057,1132,624,380,128
It's OK.  But he doesn't get the cheese until he makes it through the maze.,1.561450044208665,0.02041177670114826,1131,623,381,127
Actually his best work is as a sculptor.,1.5609973285841496,0.02040403759147959,1123,617,382,124
I’m now calling him Mickeyangelo”.,1.5534653465346535,0.021648695957205536,1010,565,331,114
"The odds of Carol Lasky and her son, Colin Mills, regularly — and legitimately — being voted as caption finalists (sometimes, SIMULTANEOUSLY; SEE Exhibit “A”: https://micromismanagement.com/tag/street-hustler/) are septillions to none.",1.550256786500367,0.02347829622511205,1363,956,64,343
"It's impressive, but I was hoping he'd do something original.",1.550044286979628,0.02133026034304277,1129,658,321,150
His parents are still hoping he becomes a doctor,1.54434250764526,0.04076009881514729,327,197,82,48
I told you we should name him Mickey-angelo.,1.544035674470457,0.02303640385099094,897,511,284,102
"Did the majority of us caption voters TRULY wade through almost 10,000 caption entries, to get to — and vote favorably for — Colin Mills’ ‘I love space, but I miss seasons.’ caption?",1.541299117882919,0.024328351778209915,1247,877,65,305
"How is it, that the majority of us caption voters can CONSISTANTLY vote favorably for ALL of the captions (that we later find out were) submitted by Colin Mills and his mother, Carol Lasky?",1.528099910793934,0.02526407068345714,1121,790,70,261
A janitor captured this guy around 2:00 a.m. at the Met's European Paintings collection.,1.5280748663101604,0.0251850110637204,748,437,227,84
I don’t have the heart to tell him God doesn’t exist.,1.5272244355909694,0.02534313899070868,753,444,221,88
Just wait until they discover surrealism.,1.525,0.025610683788062038,720,422,218,80
"I miss the days when you could be a caption finalist, by writing a funny caption (as opposed to simply receiving votes from fans of your New Yorker Cartoon Caption Contest podcast, Facebook page, Instagram page, and Twitter page).",1.5150720838794234,0.030604815220263825,763,547,39,177
Wow! But where did she find the parts for the scaffolding?,1.5125786163522013,0.025707411816588744,636,364,218,54
"Yes, it’s impressive, but if you read his poetry you’ll see he’s really quite depressed.",1.5113636363636365,0.030563807340570213,528,322,142,64
He calls it the Moustine Chapel.,1.5095238095238095,0.026555281472628697,630,370,199,61
His rendering of God looks a lot like you Alice,1.5083892617449663,0.028347114321159928,596,361,167,68
"Yep,definitely a church mouse",1.5062937062937063,0.026728750805250362,715,446,176,93
He found an escape.,1.5050675675675675,0.026730199815180353,592,344,197,51
Incredible! All any of the others could manage was abstract expressionism!,1.5049226441631505,0.026245740819520535,711,437,189,85
Another useless side effect.,1.5042372881355932,0.02685465755328234,708,443,173,92
Who is going to tell him that the cage is upside down?,1.5,0.02970093226749325,546,336,147,63
It's amazing what they're capable of when we take their smartphones away from them!,1.4960998439937598,0.027764481682215143,641,401,162,78
Amazing what they can do once we remove the cell phones.,1.4945904173106646,0.028341795866216605,647,414,146,87
I wonder if his angels will have tails?,1.4916820702402958,0.02932413229941476,541,333,150,58
Left-handedness seems to be correlated with artistic ability.,1.4909456740442657,0.028498568307689445,497,291,168,38
These days they’ll do anything to avoid the rat race.,1.487603305785124,0.030321302121288196,484,295,142,47
Did we over-tweak his right brain?”,1.487369985141159,0.028915829820377402,673,450,118,105
And yet he failed the maze.,1.486697965571205,0.02860726186835128,639,415,137,87
It's fascinating what they will do when they’re not distracted by a treadmill.,1.486146095717884,0.03468867021778232,397,249,103,45
We never gave him a name. I wonder what he’ll sign it.,1.4821052631578948,0.029095315707547902,475,282,157,36
Quick!  Come take a look at this!  See?  I told you he was left handed.,1.4816053511705685,0.028857452340692834,598,384,140,74
We were just testing a new laxative so this was a bit of a surprise.,1.480891719745223,0.039889724866950936,314,202,73,39
"Martha,do you still have that little block of marble?",1.4789762340036563,0.030864370940162686,547,359,114,74
He’s in his Blue Cheese Period,1.4738805970149254,0.03043566628563754,536,348,122,66
Do you think we should tell him there's no future in the arts?,1.4738372093023255,0.03656608036325584,344,217,91,36
Nearly finished. Get the marble.,1.473809523809524,0.03274673402640302,420,263,115,42
All I had to do was take away his phone for two hours.,1.47119341563786,0.03237758674796427,486,320,103,63
Incredible. He’s left-handed.,1.46900826446281,0.03234255890996212,484,319,103,62
And to think... he considers himself a sculptor.,1.467741935483871,0.029414829357288164,558,362,131,65
Are you positive he got the placebo?,1.4670542635658914,0.031064498950693718,516,339,113,64
He quit the rat race to find his calling.,1.466403162055336,0.030642224642239656,506,327,122,57
"Well, yeah, but he's no Picasso.",1.4653679653679654,0.02833073736780245,462,275,159,28
Must be a church mouse.,1.4648760330578512,0.030844232596553084,484,310,123,51
"Well, he already mastered the maze.",1.464818763326226,0.029781023514874543,469,290,140,39
"If you give a mouse a paint set, he’s probably going to ask for scaffolding . . .",1.4631782945736433,0.03019594245768838,516,334,125,57
I’m shocked. I had no idea he was religious.,1.4623217922606924,0.03350315289994008,491,338,79,74
