caption,mean,precision,votes,not_funny,somewhat_funny,funny
"Sorry, only the catcher works from home.",1.7510359116022098,0.01509952325624907,2896,1406,805,685
"Yes, I did order a slider for lunch.",1.7457351746547523,0.01573859470411327,2462,1143,802,517
Just give me ballpark figures.,1.721149721149721,0.015415993499224576,2331,1061,859,411
Can you explain why your last employer said you were caught stealing?,1.708984375,0.014346808995870998,3072,1548,870,654
"The job requires short, intense periods of productivity combined with longer periods of reflection and spitting.",1.6917358985570616,0.01626843081799783,2287,1153,686,448
"Unfortuately, I think this job may be out of your league.",1.690120481927711,0.016144854029122982,2075,982,754,339
"Yes, but are you a closer?",1.687525562372188,0.01533521193156734,2445,1204,801,440
Don't come in here and try to play hardball with me.,1.6756071040231968,0.014485529610546517,2759,1391,872,496
"Give us your best pitch"" is actually just a figure of speech.",1.6752180605438687,0.0174297850489691,1949,996,590,363
"So you want to play hardball, eh?",1.6685373553139249,0.013917117343505635,2851,1416,964,471
"No, you cannot “work from home plate”",1.6614463380930447,0.01647150764040667,2171,1131,644,396
HR is concerned about your crotch-grabbing.,1.659880834160874,0.010518198020095314,6042,3396,1305,1341
You're not fired. You're relieved.,1.6596551724137931,0.013512706732242932,2900,1429,1029,442
Give it to me with no spin.,1.6572769953051643,0.014096904772012791,2556,1237,958,361
Can you explain the 5-month-a-year-gap on your resume?,1.6540707660597733,0.01365998300924534,2911,1468,982,461
I'll listen to four pitches and then I'm walking.,1.6510433386837882,0.013575538327966994,3115,1627,948,540
We’re looking for someone with more experience in the field.,1.6475481611208407,0.01113479174513554,4568,2382,1414,772
"Muriel, when I said to send in a pitcher I just wanted some water.",1.6441558441558441,0.02739849550812591,770,408,228,134
Can you work an extra inning this weekend?,1.641056066449125,0.012938208520262595,3371,1773,1035,563
Give me your best pitch—and make it fast.,1.6385846672283066,0.01508477384481607,2374,1225,782,367
I gather from this interview that you are a team player.,1.62573673870334,0.015849476618770883,2036,1044,710,282
"This is strike one, Johnson",1.6198465963566635,0.01582745469805927,2086,1092,695,299
Enough windup. Gimme the pitch.,1.608304794520548,0.014536479369372834,2336,1213,825,298
I've talked to management and they've agreed to play ball.,1.60710944808232,0.015331701494687856,2138,1122,734,282
I'm pretty sure the casting call asked for singers with perfect pitch.,1.6025974025974026,0.017052471501025235,1925,1073,544,308
Do you have any idea how many captions we're going to get using 'Pitch me your idea' variations?,1.6020647583294227,0.0165320142186648,2131,1213,553,365
Let me guess — they sent you here to retire me.,1.6016985138004247,0.015303981504881123,2355,1305,683,367
"Interestingly, the cat is the only other applicant who used that sand.",1.600835945663532,0.01779182547597508,1914,1114,450,350
"I understand, but HR has a different 3 strike rule",1.5898876404494382,0.019244927444853906,1424,787,434,203
The catcher will see you shortly.,1.5852272727272727,0.015683563547889644,2112,1168,652,292
"This isn't what I meant by ""make your best pitch.""",1.5833807626636311,0.017032241424223202,1757,966,557,234
Run that pitch by me again.,1.5809105869445967,0.016349101380863634,1823,986,615,222
There's been a complaint about pine tar on the microwave.,1.5717942750756342,0.01158162250951216,4297,2552,1033,712
Great pitch. Go ahead and bring in the rest of your team.,1.568888888888889,0.015389032769344297,2025,1110,678,237
"I'll tell marketing it was a strong pitch, but I've got too much on my plate right now.",1.5607519486474095,0.01458352564386972,2181,1195,749,237
"This is not what I meant by ""outstanding in the field""",1.5588235294117647,0.016041373441881366,1972,1127,588,257
"That's your problem, Bob. You're all pitch, no sales.",1.5575868372943327,0.02175406249249355,1094,632,314,148
"Yeah Ray, well I did build it, and they didn't come, so now I'm in a Field of Debt.",1.5526666666666666,0.019153062917943046,1500,898,375,227
We have Cameron from accounting coming in to relieve you.,1.5512148642210577,0.014881536430238294,2099,1170,701,228
Is this your first pitch meeting?,1.5476760900814566,0.015299246528939079,2087,1195,641,251
Let me guess — you're here to retire me.,1.5469321414059325,0.014171406276525796,2461,1418,740,303
"""Your resume states that you are a team player.""",1.5455172413793103,0.01824628192947164,1450,829,451,170
"OK, but make it fast.",1.543163789080728,0.015151285770579632,2143,1240,642,261
We received a complaint that you use too many sports metaphors.,1.5430523917995445,0.015145477711921944,2195,1283,632,280
You've broken another window.,1.5429344151453686,0.013676443779086798,2958,1803,704,451
This isn't what I meant when I said you could pitch me on the idea.,1.5424549054113506,0.014395245501592532,2273,1293,727,253
"Dobbs, I'm relieving you.",1.53810623556582,0.014914146977840562,2165,1252,661,252
"We hire satirists, not punsters, but there's always a need for a good screwball.",1.5380208333333334,0.01603386987823513,1920,1122,563,235
"If you're dressing for the job you want, this isn't the place for you.",1.5340626553953256,0.015669060941790162,2011,1183,582,246
Where do you see yourself three innings from now?,1.5314653192466696,0.015197382081586344,2177,1296,605,276
"'""Dress for the job you want"" is just a figure of speech, Roberts.'",1.5288243304584657,0.01585154632195567,2203,1373,495,335
Just wanted to touch base,1.527263875365141,0.015244472817025177,2054,1205,615,234
You’re taking the corporate jargon way too literal Steve. We’ll touch base on your pitch next week to ensure a home run.,1.525866969869244,0.016798037378658454,1759,1051,491,217
"When I said ""Practice your pitch,"" I meant your sales pitch.",1.5165343915343916,0.01757385532595905,1512,895,453,164
I said ballpark figures!,1.5157657657657657,0.016084475939472844,1776,1046,544,186
I see you're ready to play hardball.,1.5140243902439023,0.017526443945611946,1640,1005,427,208
"No, you cannot work every fifth day.",1.512959614225437,0.01727095127719232,1659,1011,445,203
"Sorry Wilson, we've traded you to Toledo for an accountant.",1.5122534369396294,0.017370199591159253,1673,1029,431,213
We want you to work from home.,1.510585305105853,0.017631640240605196,1606,986,420,200
Don’t lowball me.,1.5098572399728076,0.01970484575880922,1471,957,278,236
"Okay, pitch your idea, Smithers, but the outfit is over the top!",1.5073245952197378,0.018958799481069162,1297,779,378,140
Our tacky pine tar brand needs a new pitchman.”,1.5068493150684932,0.01963166700166703,1606,1088,222,296
You're relieved.,1.5068137573004543,0.01630851447450059,1541,883,535,123
