caption,mean,precision,votes,not_funny,somewhat_funny,funny
"First, let me fill you in.",1.824390243902439,0.01941709588979023,1640,676,576,388
"Your lack of a mind, body, and soul is exactly what this corporation is looking for",1.79800629590766,0.01919086326263837,1906,900,491,515
"Unfortunately, we're looking for someone of more substance",1.7911646586345382,0.018471567091466627,1743,738,631,374
Allow me to fill you in.,1.778471888515137,0.01718883461770713,2081,921,700,460
We now recognize that Hangman was an insensitive choice for the team building exercise.,1.774175824175824,0.01896074612600907,1820,847,537,436
'Coworkers have been complaining about your constant lack of detail.',1.769815418023887,0.018030104228273135,1842,812,642,388
"''So tell me, what drew you here?''",1.7520564042303173,0.015768801825144212,2553,1205,776,572
"Welcome on board! If you go down to the art department, they will fill you in.",1.7448979591836735,0.015515551168541027,2646,1266,789,591
And what drew you here today?,1.7444039562727747,0.012908591105674641,3842,1846,1132,864
"Well, you look good on paper.",1.731859018659295,0.014482022032732184,2894,1370,930,594
Yours is the worst case of identity theft we've seen.,1.7271004421983576,0.014614580951914369,3166,1620,790,756
"No, I can’t just ‘pencil you in’.",1.7270569620253164,0.015605133394617892,2528,1217,784,527
"Of course, you're Mr. Jones! I recognized you from your son's drawings.",1.7184251968503936,0.01433304259140537,3175,1608,853,714
We're sending you back to the drawing board.,1.7160804020100502,0.014469247800015872,2786,1320,937,529
"Sorry sir, but the job announcement was for “six figures,” not “stick figures.”",1.7082630691399663,0.01866189969622845,1779,886,526,367
I've been asked to fill you in.,1.707343412526998,0.012735888962891295,3704,1813,1162,729
We'll fill you in when the position becomes available.,1.7047213622291022,0.015029666891078753,2584,1248,851,485
The cartoonist will see you now.,1.7041351193942924,0.01854859723984453,1717,836,553,328
My greatest strength . . . transparency.,1.6983333333333333,0.018323223921162146,1800,897,549,354
We do have a position available on our restroom door.,1.6948207171314742,0.01580051406071592,2510,1286,704,520
"We value transparency, Mr. Smith, but we’re looking for a little bit more",1.6919831223628692,0.033327726479923304,474,220,180,74
I’m sorry for the confusion — The listing should have said “A SIX figure job”.,1.6845588235294118,0.01532691635496207,2720,1433,712,575
They didn't say you were uncultured.  They said you lack depth.,1.6831460674157304,0.03545173573871141,445,217,152,76
I heard you were hiring for the 'Walk/Don't Walk' position.,1.6778097982708933,0.01849317098764789,1735,884,526,325
"It's not ""my friend"", it's a desk lamp.",1.6767990074441688,0.012061889769535539,4836,2735,929,1172
Grab a sharpie - we're making you permanent.,1.672543135783946,0.014766081974085892,2666,1354,831,481
You seemed better on paper,1.669350780070458,0.01706929939857905,1987,1012,620,355
"Yes sir, as ridiculous as it may seem, it is our Banks position that you are indeed overdrawn.",1.667728237791932,0.025291282917171518,942,492,271,179
Transparency is very important to this company.,1.6629270780214176,0.016980138223000516,1961,996,630,335
"I'm sorry, but our ad says 'six-figure'  salary, not 'stick-figure' salary.",1.6536989795918366,0.019276048117335343,1568,822,467,279
And your pronouns are?,1.6473302570863546,0.014227246714182833,3034,1655,794,585
Where do you barely see yourself in ten years?,1.6456406869220608,0.014423321664070048,3028,1680,741,607
"Unfortunately, you failed the facial recognition test.",1.6417525773195876,0.017193573404723942,1940,1028,579,333
My biggest weakness? I’m bad with faces.,1.6383342840844266,0.017686291394933707,1753,912,563,278
You're resume is very sketchy.,1.630086313193588,0.018128127800198828,1622,843,536,243
So you’re saying your feelings of self-worth diminished when everyone began to play wordle instead of playing hangman?,1.6248216833095577,0.028562749440753626,701,381,202,118
You forgot to fill out your form completely.,1.621940928270042,0.02189540286906154,1185,645,343,197
Dr. Emoji will see you now.,1.620976692563818,0.017850595379067524,1802,988,509,305
It says here you served as a rudimentary example.,1.617117117117117,0.015598141586329252,2220,1187,696,337
I'm taking you off this diet.,1.6001195457262403,0.018209002856642346,1673,932,478,263
"A time I overcame adversity? Well, I survived the gallows.",1.5978195033313143,0.018703377451860036,1651,942,431,278
Resigning? We were hoping you’d stick around.,1.5928066795118818,0.018260531835158644,1557,850,491,216
It looks like you may need to flesh out your resume a little,1.5904027420736933,0.021211256555552827,1167,643,359,165
"Artists on strike, go figure",1.5898838004101161,0.01916885452164681,1463,816,431,216
Your body of work lacks depth,1.5896739130434783,0.0215426399484521,1104,602,353,149
People say I'm very sketchy.,1.587248322147651,0.018546700861009322,1490,816,473,201
I assume the rest of you will be working from home,1.5859000684462696,0.019152796077286576,1461,819,428,214
Tell me about a time you were bent out of shape.,1.582045621780721,0.015337544762582561,2718,1674,506,538
The bathroom sign position is filled.”,1.5658234383066598,0.0183146336972383,1937,1232,314,391
Good News! The doctor says they got it all.,1.564857881136951,0.018023057675505914,1935,1212,353,370
Of course we value non-linear thinking.,1.56198347107438,0.02035059750331565,1210,684,372,154
So this is quiet quitting.,1.5501269035532994,0.02052843089840988,1576,1037,211,328
... and your pronouns?,1.55,0.019899142442151962,1380,827,347,206
Are you applying for the “walk” or “don’t walk” position?,1.5496598639455783,0.020070528892186024,1470,915,302,253
"Well, I do admire your transparency.",1.5463029432878679,0.019969563331775186,1393,846,333,214
Wanna hang after work?,1.5360230547550433,0.022393271243641977,1041,625,274,142
"When you said you were a “work in progress,” I thought you meant metaphorically.",1.5358255451713396,0.020006118278923752,1284,766,348,170
I'm sorry.  I had you penciled in for next week.,1.5335892514395393,0.02200668122127599,1042,619,290,133
I'll pencil you in for Tuesday.,1.5324259407526022,0.0203724095910353,1249,752,329,168
I understand you have a complaint concerning our Weight Watchers products.,1.5281899109792285,0.03986852640994318,337,207,82,48
What do you feel qualifies you to work for Weight Watchers Inc?,1.5264735264735265,0.023216576881752937,1001,619,237,145
Of course I remember you!,1.5256064690026954,0.026462258605939232,742,452,190,100
I like the idea but we really need to flesh it out.,1.524547803617571,0.03533538586867531,387,229,113,45
What is your best feature?,1.5235457063711912,0.02593341156768014,722,429,208,85
"Hangman is just a job, I’ looking for a career",1.5217812197483058,0.022873553704797628,1033,644,239,150
"Your resume was impressive, but we feel you lack dimension.",1.5208913649025069,0.02230956426669214,1077,670,253,154
I’ll fill you in later.,1.5202257761053621,0.022456779681132476,1063,662,249,152
Don't even think of lying to me.  I can see right through you.,1.5196548418024929,0.0221735742672347,1043,638,268,137
Remind me of your pronouns?,1.5184770436730124,0.023845950607401665,893,545,233,115
I understand you do a wicked imitation of a coat rack.,1.514902363823227,0.024355946165475158,973,631,183,159
"We agreed you'd wear pants, Frank.",1.5138461538461538,0.022935772893485213,975,602,245,128
I realize my resume is a bit thin.  But it is me.,1.513548387096774,0.02455260225438108,775,461,230,84
Who better to be the new face of our shell company?”,1.5125136017410228,0.026256411956282744,919,624,119,176
The problem is that your resume is a little sketchy.,1.5111607142857142,0.022991125909403214,896,538,258,100
We’ll fill you in as the weeks go by.,1.5102974828375286,0.024457578924580184,874,547,208,119
We are looking for someone who is a little more well-rounded,1.5096359743040686,0.022910793072630484,934,570,252,112
"I can see right through you, Kevin.",1.5095613048368954,0.024559700821957877,889,563,199,127
Can I be totally transparent with you?,1.509433962264151,0.022795086527687188,954,585,252,117
The Doctor will try to see you now.,1.5042321644498187,0.024699451420057895,827,515,207,105
"For God's sake, Laura. Put on a triangle.",1.5032938076416338,0.026359324243534685,759,482,172,105
It's time you were filled in.,1.5024630541871922,0.023989894652158717,812,492,232,88
"I’ve dedicated DECADES of my life indicating Male bathrooms for this company, and you’re just going to let me go!? My wife works here too!",1.5018050541516246,0.025250037589477126,831,530,185,116
"So...it says here that you were previously employed by the game ""Hangman""?",1.498780487804878,0.02579908432771159,820,532,167,121
I understand you’re a minimalist?,1.4986842105263158,0.025189066789513864,760,469,203,88
I can pencil you in on Thursday.,1.4959568733153639,0.025570019789955455,742,461,194,87
"You have the face for it, but can you actually play poker?",1.495448634590377,0.025037698813103304,769,477,203,89
"The kids will stay with your ex-wife on the minivan's rear window, but we've arranged to have it parked near your crosswalk signal on weekends and holidays.",1.4933333333333334,0.026398293516972236,750,482,166,102
"Unfortunately, we're looking for someone who can be the face of the company.",1.4927726675427069,0.025572166449509933,761,480,187,94
"'Light on your feet.' ""Can you tell me more?""",1.4926470588235294,0.026324534258046293,680,420,185,75
I hardly ever see such bare bones resumes.,1.4925595238095237,0.026133840218030883,672,411,191,70
"Your human suit will be out in just a moment, Mr. Ramaswamy.",1.491899852724595,0.028261831248161416,679,444,136,99
I identify as a stick.,1.491778774289985,0.02746917227735562,669,425,159,85
I can pencil you in tomorrow.,1.4912536443148687,0.02679759245507169,686,432,171,83
Resume? I don't need a resume; I'm a damn ICON!,1.4910536779324055,0.03132100522636593,503,317,125,61
"Sure, you're no Wordle but Hangman is a classic.",1.4903581267217632,0.02448025346483914,726,437,222,67
I’m afraid we are looking for someone more well rounded,1.489851150202977,0.025573210602744596,739,463,190,86
I can see you’re not really a details man,1.4885844748858448,0.02742508888477714,657,416,161,80
Did you always want to be a clip art model?,1.4856687898089171,0.026802828979256222,628,386,179,63
We'll fill you in after we decide whether to hire you.,1.4852941176470589,0.027683567865732922,680,442,146,92
"Yes, I'm looking for a position that is both fulfilling and challenging, but mostly fulfilling",1.484984984984985,0.026810467531388178,666,419,171,76
"I’m sorry, sir. We’re looking for candidates who are less one dimensional.",1.484984984984985,0.026471456198964703,666,415,179,72
Walk or don’t walk. It’s up to you.,1.4846715328467153,0.02658269895383682,685,433,172,80
"Sorry, but we’re looking for someone who has skin in the game.",1.4844192634560907,0.027642835553880817,706,466,138,102
"Sorry sir, I don’t think you have the balls for this job.",1.4843304843304843,0.030217184759132994,702,499,66,137
"Let me pull up your account here - Ah yes, your wife is over-drawn.",1.4828614008941878,0.02780428943206572,671,437,144,90
How many more guesses do I have?,1.481651376146789,0.02699790197146985,654,413,167,74
"Yes, we've received your outline.",1.4814814814814814,0.027357187575948048,648,412,160,76
"Well, you look great on paper.",1.4807692307692308,0.02748949963455736,624,393,162,69
