caption,mean,precision,votes,not_funny,somewhat_funny,funny
"Supplicants, sir. You want to surround yourself with supplicants.",2.150187953492438,0.007489428690471304,11439,2972,3790,4677
"Oh, you said assemble the caucus...",1.9570847206807251,0.008455857005113369,8109,2532,3393,2184
"Sorry Sire, I thought you said Game of Thorns.",1.915488532830663,0.007864265457909188,9549,3302,3770,2477
"Sir, I think you've made your point about being surrounded by 'tiny pricks'",1.8896293211162016,0.009560121354264851,7203,2812,2374,2017
"If they were seeking peace, they would have sent olive branches.",1.869953596287703,0.008137857835164793,8620,3131,3494,1995
"Actually, I prefer to keep the armor on.",1.8667335926716024,0.00836912375817012,7969,2848,3344,1777
"It appears that the peasants’ offerings from the bounty of the harvest come with a tinge of sarcasm this year, sire.",1.8608937137086594,0.008666179816018672,7922,2984,3056,1882
"My liege, Albuquerque is yours.",1.8592022393282015,0.009567449768705867,7145,2910,2331,1904
"Well, after you beheaded the groundskeeper, we had to go with something low maintenance",1.8516624040920715,0.009732194058989863,6256,2386,2412,1458
"I'm sorry, Sire, but after the War of the Roses, this is all they had left.",1.8175854673899332,0.008682301525076963,7927,3233,2911,1783
I'm here about the gardener position.,1.8146008403361344,0.010313199610181173,5712,2370,2034,1308
"Sire, I worry your advisors may secretly be foreign plants",1.7627774041694688,0.010263683008634809,5948,2736,1887,1325
The decree that your throne be surrounded by supplicants may have contained a small typo.,1.7365525672371638,0.01276848546025379,3272,1417,1300,555
"On the plus side, palace security is now carbon neutral.",1.7300246392115453,0.014221841350022382,2841,1303,1002,536
I know another leader surrounded by pricks.,1.718303886925795,0.009516493872390818,7075,3551,1969,1555
"With all due respect, Your Majesty, your subjects find you hard to approach.",1.7145653237644756,0.009097424534656305,6131,2710,2473,948
"Your Lord King Midas, this should solve your impulse to touch everything.",1.7099250594041309,0.010096462755936784,5471,2549,1960,962
The Queen thought they would be perfect for you.,1.6869070208728654,0.01651462811384066,2108,1039,690,379
Did Merlin say when he intended to turn them back?,1.681992337164751,0.014722914051822716,2610,1285,870,455
"You’re right your highness, no one can call you spineless now.",1.6739949748743719,0.013116544173564473,3184,1560,1102,522
We had to cut back your security detail after you diverted those funds to build your moat,1.67350189130002,0.01067491607205368,5023,2540,1589,894
"Forgive me, Sire. I thought you said ""succulents,"" not ""supplicants.""",1.6589705570853632,0.010581379228056796,4721,2327,1677,717
"Yes my Lord, a thorny issue indeed.",1.6586794462193823,0.01694556827867843,1878,936,647,295
Our spies suspect a foreign plant.,1.647190383002516,0.012590687254922978,3577,1885,1076,616
"So am I killing the decorator or the gardener?""
- Kevin Thomas, 10th Grad",1.6413612565445026,0.01925944651576817,1528,805,466,257
"With all due respect, my liege, dessert has two esses.",1.6386499007279947,0.019422535040389714,1511,802,453,256
I blame autocorrect.,1.6324091778202676,0.016328695856001902,2092,1109,643,340
The hydrangeas made you look fat.,1.6281741233373639,0.018974290197766763,1654,914,441,299
Supplicants?  I thought you said succulents.,1.6101036269430051,0.026105690554798534,772,412,249,111
"The balloon kingdom offers a truce, sire.",1.606564748201439,0.015841780668082495,2224,1230,639,355
They do drink less than the other guards your highness.,1.606280193236715,0.020543161754094867,1242,666,399,177
The florist quit.,1.5866224766495933,0.013013067246178265,3319,1902,887,530
“It must be comforting to be surrounded by things that actually like to be neglected.”,1.5822655048692977,0.016410426660713524,1951,1090,586,275
"Your Majesty, its Game of  THRONES...",1.5745033112582782,0.014593410213113635,2416,1354,736,326
"No, sire, I'm the gardener.",1.5632911392405062,0.015133837736864235,2212,1254,670,288
"Game of thorns, I'd say.",1.5529953917050692,0.014545893333175595,2387,1382,693,312
Surrounded by cacti and the biggest prick is still on the throne.,1.5525641025641026,0.01530775518980413,2340,1399,589,352
"Burning Man has changed you, my lord.",1.5524781341107872,0.01925261053555452,1372,793,400,179
I like the symmetry Your Excellency. The biggest prick in the middle.,1.5509065550906556,0.028239274797161772,717,438,163,116
We're moving towards a plant based defense.,1.543648404575557,0.017087642119617864,1661,957,506,198
My lord! The kingdom has been deserted!,1.5358410220014194,0.018736352061162028,1409,827,409,173
Sire: We have a prickly situation here.,1.5336787564766838,0.016633402339605103,1737,1011,525,201
"Your highness, I feel I'm well suited to take anything you throw at me.",1.5313145216792843,0.01857365719237253,1453,864,406,183
"The Queen enjoyed her sojourn in Sedona, I take it.",1.528692380056444,0.020937210294602066,1063,616,332,115
"I like it. It’s fierce and  uncompromising, yet maintenance-free.",1.5283783783783784,0.01763589136583006,1480,854,470,156
"My liege, the kingdom is prepared for climate change.",1.5283687943262412,0.02356040624962042,846,492,261,93
And where is the Queen supposed to sit?,1.5253077975376197,0.01829033474558317,1462,869,418,175
Your fly trap is open your Majesty.,1.525144270403957,0.020872387405535663,1213,745,299,169
No thanks. I'll stand.,1.5243081525804039,0.019272516874152594,1337,801,371,165
I admit  “collect taxes” does make more sense in retrospect.,1.5200629425649095,0.020055221455914766,1271,776,329,166
Prickly and hard to kill. It's very you.,1.5172774869109948,0.021761903157090645,955,575,273,107
I blame this on autocorrect.,1.5145554681353266,0.01962181585590642,1271,769,350,152
I come bringing aloe vera.,1.513136288998358,0.019751670867574612,1218,730,351,137
"No, I am not a knight. I am just here to water your plants",1.511437908496732,0.01978269816055794,1224,738,346,140
All the water went to the moat.,1.5100671140939597,0.019894245236219334,1192,716,344,132
"No grail, but we did find a lovely hydrangea.",1.5054151624548737,0.021537735673740555,1108,694,268,146
"I think a moat is a better idea,Your Highness.",1.5044802867383513,0.019537411902124695,1116,651,367,98
"This way, I'm not the biggest prick.",1.4965174129353234,0.022945345524452678,1005,646,219,140
"Climate change, sire. Apparently you were wrong.",1.4954128440366972,0.021712582177160298,981,599,278,104
"Suggest you go easy on the gesticulating, Sire",1.4953173777315296,0.02106133290035296,961,572,303,86
"Actually, winter may not be coming.",1.4916142557651992,0.021401878111336262,954,574,291,89
"Acknowledging global warming Sire, or just in a prickly mood?",1.4909670563230606,0.021820848598986222,941,572,276,93
"In my defense, the difference between “desert” and “dessert” is only one letter.",1.4908700322234156,0.02204223825620613,931,568,269,94
"No, I'm not going on a crusade.  I'm here to water your plants.",1.4888392857142858,0.022330779166785886,896,546,262,88
"Sorry your highness, but I never promised you a rose garden.",1.4883720930232558,0.02306142872245897,860,529,242,89
The roses made you look timid.,1.4810744810744811,0.022276600291881377,819,489,266,64
"Your Majesty, their armies are advancing toward Scottsdale",1.47985347985348,0.02407857812833658,819,518,209,92
I think you'd look better between two ferns.,1.478855721393035,0.023765485060906553,804,501,221,82
Nobody wants to play the Game of Thorns.,1.4788029925187032,0.02476974990308146,802,515,190,97
My lord- permission to not approach?,1.477891156462585,0.0270586248481491,588,360,175,53
"Ohh, you meant dessert.",1.4777227722772277,0.023808002080777574,808,506,218,84
Security plans? I thought you said you wanted security plants.,1.4740437158469946,0.02432076965611171,732,452,213,67
"Shall we return with plunder from a bit farther north, sire?",1.4734042553191489,0.024153372936981447,752,467,214,71
"Your highness, it is time for the annual watering of the plants.",1.4721804511278196,0.02525956108275721,665,409,198,58
"Thistle only take a moment, sir.",1.471467391304348,0.025341530463947118,736,471,183,82
"It did say 'in lieu of flowers,' your grace.",1.46993006993007,0.025351479083690783,715,454,186,75
I see that the queen and her sister have returned from Palm Springs.,1.4678111587982832,0.02378529274227121,699,433,209,57
"Sire, I believe your subjects meant something different when they implored you to grow a spine.",1.465288035450517,0.025706788085789887,677,429,181,67
"They won't love you back, sire. They'll only hurt you.",1.4615384615384615,0.02676892912042224,637,409,162,66
Should we unleash the tumbleweed?,1.4566284779050735,0.026994785665489428,611,392,159,60
"I know we’re saving water, your majesty, but the enemy has walked across the moat.",1.453795379537954,0.027147741943088416,606,391,155,60
Next campaign let's plunder marijuana.,1.4536679536679538,0.029457556991983394,518,335,131,52
"Well, if it isn't the King of the Pricks.",1.4505119453924915,0.028633637612602608,586,390,128,68
"Your flytrap is open, sir.....",1.447322970639033,0.029087070425826082,579,390,119,70
HR is getting complaints that you'r not very approachable.,1.4463971880492092,0.02728545190257621,569,365,154,50
"You are right, sire. That is the exact reason I dress this way around here.",1.4454225352112675,0.028539092058801428,568,376,131,61
We've fortified your defenses without raising taxes.,1.4452296819787986,0.02839296864331592,566,373,134,59
"Looking sharp, m'lord.",1.4444444444444444,0.027313353070579683,522,327,158,37
Your Succulency.,1.4442413162705667,0.0286442068927082,547,359,133,55
"Oh... jeez, you said supplicants? I thought you said succulents.",1.4442413162705667,0.027934054293705962,547,353,145,49
"Sir, I'm here to report the royal florist has gone off his meds again.",1.4440366972477063,0.028836911341202993,545,359,130,56
"Of course I think you're doing enough about the drought, sir.",1.4411764705882353,0.027048659736923875,544,345,158,41
"Excuse me, sire, but your flytrap is open.",1.4402277039848197,0.029781878936168557,527,353,116,58
"They do look real, Sire. The Ikeans are masters of their craft.",1.4402277039848197,0.028796539231236987,527,345,132,50
"At least, my Lord, it be a dryeth heat.",1.4390243902439024,0.028804628590907416,533,351,130,52
"The ambassador from Arizona to see you, your majesty.",1.435897435897436,0.02810683370696334,507,325,143,39
"I see we’ve gotten ourselves in a bit of a prickly situation, eh?",1.4357976653696498,0.0267287518613403,514,331,146,37
Let me just stop you there Your Majesty. The plural is cacti.,1.4352226720647774,0.02932442680287736,494,323,127,44
"Looking sharp, King.",1.43503937007874,0.029415526176672466,508,336,123,49
"Merlin said he can explain,but you have to promise not to get mad",1.4343434343434343,0.02871419181773433,495,320,135,40
I gather the new queen is a millennial?,1.4329268292682926,0.029539163104203157,492,324,123,45
We rounded up the deserters.,1.431965442764579,0.030700201426295887,463,307,112,44
"I'm not afraid to tell you, your Majesty, that you are surrounded by pricks.",1.43125,0.030914166223232706,480,324,105,51
Guin told me this place looks like a camel lot.,1.4309623430962344,0.030580361945449837,478,320,110,48
Seems like your brother Midas got the better touch.,1.4297872340425533,0.031244142306211163,470,318,102,50
I said supplicants.,1.4297520661157024,0.029584814322648912,484,319,122,43
"As you commanded, I slew the snapdragon.",1.4294871794871795,0.0298449997635355,468,307,121,40
"Still, it was nice of the Aragons, Boleyns, Seymours, and Cleveses to send something for your wedding.",1.4279569892473118,0.029973149455199768,465,306,119,40
"I said I wanted to be known as KingAlfred the TRUCULENT, you idiot!",1.4264392324093818,0.03068835842289171,469,315,108,46
I told you to bring the supplicants not succulents.,1.4261241970021414,0.02971849037631913,467,307,121,39
The royal florist has been taken to the dungeon.,1.4260869565217391,0.029237326135693888,460,298,128,34
‘I see global warming has reached Winterfell’,1.4260869565217391,0.030036364285811776,460,303,118,39
"Aye, my lord. I’ve been through the desert on a horse with no name.",1.422907488986784,0.031090885210765657,454,306,104,44
I present you with riches and plunder from the land of Arizona.,1.4225663716814159,0.029739120310002996,452,296,121,35
"So I'm clear on which kingdom to protect, Sire, but I'm getting mixed messages on the phylum.",1.4222222222222223,0.030968670279259924,450,302,106,42
"I said ""bring me more 'supplicants'""",1.4221218961625282,0.03228266313517119,443,304,91,48
"Supplicants? Sire, I distinctly heard you ask for succulents.",1.4221218961625282,0.031643539193770935,443,300,99,44
"The people have deserted you, Sire.",1.4211711711711712,0.03027146470543297,444,293,115,36
"Your majesty, it's another prickly situation",1.4204545454545454,0.030289545387801632,440,290,115,35
"It's 'Game of Thrones,' Highness, not 'Game of Thorns'.",1.4192037470725996,0.03162803752378211,427,287,101,39
"King Neptune, I'm afraid we are seeing the effects of global warming.",1.4142857142857144,0.03267745626481488,420,289,88,43
"Sure that’s fine, but why not just get rid of the cat?",1.4138755980861244,0.03135802010660154,418,280,103,35
"Yes, my Lord, I re-ordered the balloons.",1.412621359223301,0.03185743236375505,412,278,98,36
"Yes, your highness, succulents are preferable to sycophants.",1.4123456790123456,0.031865200088551184,405,272,99,34
"Your majesty, it was not ""Game of Thorns"".",1.411764705882353,0.03207351510625121,408,276,96,36
