caption,mean,precision,votes,not_funny,somewhat_funny,funny
"Next time, when they ask you if you want any toppings, you’d better be more specific than 'Yeah, a couple.'",2.1715427793842492,0.0070171834641871425,11758,2568,4605,4585
You said you were in the mood for a little Italian.,2.0102004080163205,0.008264404052218973,8333,2329,3590,2414
OMG...Remember us...we were on your wedding cake!,1.9342277486910995,0.008208907729740086,9168,3153,3465,2550
I don't know either. We asked for a small table on the piazza.,1.9193269563213091,0.008473728113038108,8677,3081,3215,2381
"Well, you're not what we ordered either.",1.88621997471555,0.008797217569871668,7910,2922,2966,2022
You ordered Basil and Olive? Here we are.,1.8839363966445475,0.008815985800996885,7987,2996,2922,2069
"Hello , we’re the Toppings!",1.8713103756708407,0.008285398399886582,8944,3395,3305,2244
Do you mind?  This is a personal pizza.,1.8688149053146,0.00961145628968768,6548,2466,2475,1607
"Finally, some service.",1.8611476952022579,0.010805174141507555,5315,2069,1915,1331
Didn't you order the two-person pizza?,1.7816200852676456,0.009499875836223396,6333,2652,2412,1269
Would you mind leaving the lid open? We’d prefer to dine outside tonight.,1.765940110002037,0.010316104622640768,4909,1991,2076,842
We’d invite you to join us but there isn’t mushroom in here.,1.7324007220216606,0.011613407658816048,4432,2076,1466,890
Remember when you said there’s nothing worse than pineapple on pizza...?,1.719298245614035,0.014810335841754233,2622,1225,908,489
Look up. You’re on someone’s pizza too.,1.707961007311129,0.015854536030208484,2462,1226,729,507
You ordered a large pie and two sprites?,1.705704407951599,0.01590865961104041,2314,1118,759,437
"Oh, little tip... the mushrooms might be hallucinogenic.",1.6948529411764706,0.012905150270574161,3536,1745,1125,666
"Well, we finally know what that plastic piece is for",1.693956043956044,0.018015982017241642,1820,901,575,344
Little Italy - what about you?,1.692692987625221,0.012635180856640883,3394,1601,1235,558
Do you mind? We’re trying to think inside the box.,1.6901701323251417,0.01024941612907173,5290,2543,1843,904
"So he tells the genie, we want to eat pizza everyday and travel...",1.6893905191873588,0.01610716863644536,2215,1087,729,399
The last thing we remember is the moon hit our eye.,1.6886212198872372,0.012251255194469277,3902,1939,1239,724
"Hopefully, you two are vegetarians.""",1.6848821081830792,0.01235744431393222,3605,1739,1263,603
"It may be your night in, but it’s our night out.",1.6749533871970168,0.012532620421780194,3218,1506,1252,460
"No idea. We were in our favorite pizza place, I told a joke, she said, 'Good Lord deliver us,' and the next thing we know....",1.6742603550295858,0.012973733962168348,3380,1691,1099,590
Did you order two nine-inch Italians?,1.6698881940496495,0.010326547635707683,5277,2643,1733,901
What did you think the shrimp special was?,1.6627856834842605,0.015684029367452144,2319,1184,733,402
You wanted dates on your pizza? You got dates on your pizza.,1.646108663729809,0.019727760635680405,1362,687,470,205
You think YOUR dinner is ruined?... I was about to propose!,1.629299363057325,0.018402947617135658,1570,816,520,234
Remember us from your wedding cake?,1.6274305555555555,0.013518317171129491,2880,1494,965,421
"Hi, we're the Toppings",1.623433242506812,0.01222863740354261,3670,1958,1136,576
"Could we have two more drops of Chianti, please?",1.6213256484149856,0.017201732117318094,1735,898,596,241
We represent the shrinking middle class.,1.6166351606805294,0.014325933982592904,2645,1419,821,405
