rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,This saddest part is he's going in the wrong direction.,1.7901785714285714,0.0512375656501288,224,94,83,47
1,It's annoying until the vultures land. Then it's awesome for 5 minutes.,1.7860262008733625,0.0536914504386212,229,105,68,56
2,"Let it go, Dad—it’s just a quarter.",1.7486033519553073,0.0581360374140811,179,82,60,37
3,Isn't this the same guy who got shipwrecked in our wading pool?,1.7474747474747474,0.0777749666852055,99,45,34,20
4,That's Lawrence of Suburbia.,1.732484076433121,0.0615429604383093,157,73,53,31
5,"And if he survives, the co-op board runs a credit check.",1.707142857142857,0.0653053768677157,140,68,45,27
6,Well - looks like at least one child was left behind.,1.7054794520547945,0.0623639251570917,146,69,51,26
7,"Well, they didn't specify who would come if we built it.",1.6967213114754098,0.0687525484616354,122,59,41,22
8,We're going to need a bigger scooper,1.688073394495413,0.0698248472560395,109,51,41,17
9,His parents never picked him up.,1.6829268292682926,0.0686080189578795,123,61,40,22
10,"Of all the sandboxes, on all the roofs, in all the world, he crawls into mine.",1.6746031746031746,0.0674519135755149,126,63,41,22
11,My dad's second childhood is really ruining my first.,1.6666666666666667,0.0679733335403905,123,62,40,21
12,Should we tell him we found his car keys 2 hours ago?,1.6666666666666667,0.072845130202647,102,50,36,16
13,He's been off the Camels for a week now.,1.6643356643356644,0.0619331824815543,143,71,49,23
14,"Are we in his mirage, or is he in our sandbox?",1.6578947368421053,0.0724715571127486,114,60,33,21
15,It's post traumatic sandbox disorder. I had it in kindergarten.,1.627659574468085,0.0828237117491681,94,54,21,19
16,I'm just saying... yesterday there were two guys and this one was a lot thinner.,1.619047619047619,0.0745940814867267,105,58,29,18
17,And he refuses to ask for directions.,1.616161616161616,0.0637375550515375,99,46,45,8
18,"Of all the sandboxes in all the towns in all the world, he crawls into ours.",1.6067415730337078,0.0776604693556102,89,48,28,13
19,"Of all the sandboxes, in all of the towns, he crawls into mine.",1.6022727272727273,0.0750126647740768,88,46,31,11
