caption,mean,precision,votes,not_funny,somewhat_funny,funny
Sink or swim is nothing. Be glad you weren't here when the corporate culture was dog eat dog.,1.8146984924623115,0.01179551067188441,4776,2131,1407,1238
I'd throw him a lifeline but I've been waiting for his parking space for years.,1.8133035215204025,0.018354755528607797,1789,737,649,403
He looked solid on paper.,1.8094657233471578,0.012465547320169744,4099,1770,1340,989
"And this is Wade. Seriously, his name is Wade.",1.808503937007874,0.01409321600097284,3175,1363,1057,755
He’s making progress. Last week he was up to his eyeballs.,1.8070973612374885,0.01618007814067843,2198,885,852,461
We’re all drowning in work Harold - spare us the drama.,1.7989556135770235,0.013552420636110226,3447,1507,1126,814
They say it’s better for your back than a standing desk.,1.7947198275862069,0.01281315799299153,3712,1610,1262,840
He's just treading water until he can retire.,1.787902187902188,0.012222614814614051,3885,1644,1428,813
And this is our writers' pool.,1.7774725274725274,0.029607582739663164,728,331,228,169
"Sometimes, I yell, ""Marco"", just for fun.",1.7735124760076775,0.0177332527961139,2084,972,612,500
"It's always something with this guy - one day he's buried in paperwork, the next day he's drowning in it",1.7557077625570776,0.013893777286717836,3066,1373,1069,624
The company would prefer you say “fully immersed in work” over “drowning.”,1.7534246575342465,0.032719298582347005,584,272,184,128
We think he's been leaking information.,1.7502734232592052,0.014666760963329662,2743,1237,954,552
Carl manages our liquid assets.,1.7497928748964375,0.0125948012415922,3621,1606,1315,700
And the boss thought he walked on water,1.7456059204440333,0.01187547416008186,4324,2028,1376,920
That's Phil from liquidations.,1.7452113104287017,0.013353973972287271,3289,1520,1099,670
Legal warned him he was on thin ice.,1.740323715693174,0.014270876680082728,2842,1287,1006,549
All the MBAs think they can walk on water.,1.7393939393939395,0.014160987311219245,2970,1372,1000,598
"He made a big splash when he started.  Since then, nothing.",1.7384196185286103,0.027732110922929487,734,328,270,136
"Well, I warned him that he was on thin ice.",1.7383551673944686,0.014212803937717402,2748,1216,1035,497
"Tim's a nice guy, but he's prone to the occasional meltdown.",1.7374543037554004,0.013731388300915989,3009,1352,1095,562
Looks like Charles won the office pool,1.7366071428571428,0.017123728067080585,2016,931,685,400
"You'll be working with Hal here, in Liquidations. 
They're swamped.",1.735736786839342,0.014135907215990586,2857,1315,991,551
"It seems that ""Mr. Walks on Water"" just had his review.",1.7347767253044655,0.020327483737276133,1478,699,472,307
That's Norm. He handles our liquid assets.,1.7345188948872658,0.013467845683989869,3149,1428,1129,592
I thought having a meltdown was just a metaphor.,1.733044733044733,0.016879157046797252,2079,967,700,412
The problem solving part of the interview is the toughest.,1.7311401020986954,0.018389986344428323,1763,826,585,352
"I know it looks bad, but at least he's not in over his head.""",1.7308184143222507,0.018489310905134823,1564,685,615,264
"He lost his regular position, so we made him a floater.",1.7304085733422638,0.013850909974282443,2986,1366,1059,561
Apparently I was mistaken. He's not in over his head.,1.7256795422031475,0.013976634240642256,2796,1252,1059,485
I'd help but we're already late for our sensitivity training.,1.7250144425187752,0.018965216874507647,1731,842,523,366
I think he’s regretting his decision to liquidate.,1.7226890756302522,0.015034641556339516,2618,1238,868,512
You'd be surprised how many people think that's a rug.,1.720241084881969,0.017642091151723306,1991,968,610,413
"We're all drowning in our work, but Frank likes to make a show out of it.",1.7176148046607265,0.019748902301426015,1459,679,513,267
Looks like he’s having another meltdown.,1.717357910906298,0.014514523816048983,2604,1186,968,450
I told him he was in too deep.,1.7173524150268336,0.017934393425943856,1677,756,639,282
"I said, 'You're literally on thin ice.' And he said, 'I don't think you know what literal means'"".",1.7148217636022514,0.015008747007558087,2665,1288,849,528
"As you see, it's sink or swim around here.",1.713998996487707,0.01659234149207926,1993,913,737,343
The pool of candidates is smaller than we expected.,1.7065830721003135,0.018946760853346768,1595,769,529,297
It’s pretty much sink or swim around here since the layoffs.,1.7054388799138396,0.017032481727750903,1857,854,696,307
"They say it's good for your back, but I still prefer a desk.",1.6972381448671183,0.0169310568605441,1919,941,632,346
You’ll be replacing Carl in handling liquidations.,1.696343402225755,0.01694609618075437,1887,917,639,331
He did mention that he was drowning in paper work.,1.6926040061633283,0.02054132963599556,1298,616,465,217
"Yeah, it’s kind of sink or swim at our firm.",1.6908352668213458,0.017629508433680278,1724,843,584,297
You’d have thought winning the office pool would be a good thing.,1.690715552927262,0.01826362315202122,1691,834,552,305
I’ve heard the entire department has been liquidated.,1.690239625949737,0.01828133693007638,1711,841,561,309
He’s standing on the guy you’re replacing.,1.684958037443512,0.01969658230054898,1549,786,465,298
Who knew you could actually drown in paperwork?,1.6826347305389222,0.019123826518390095,1503,732,518,253
That’s Steve. He’s our liquidation specialist.,1.682571239231279,0.018807869368067193,1509,748,504,257
"We get it, Tony. You're swamped right now.",1.680998613037448,0.019415034949660778,1442,695,512,235
Water cooler to your left. Water hazard to your right.,1.679972470750172,0.01957221006395851,1453,721,480,252
Office pool.,1.6784203102961919,0.01994564447817766,1418,701,472,245
Now that’s one impressive meltdown.,1.6780141843971632,0.020064606798192185,1410,700,464,246
"When he won the office pool, he had no idea what he was getting.",1.6757754800590843,0.020563586341501808,1354,678,437,239
Bob hasn't handled the liquidation well.,1.6705698672911788,0.020823287253819517,1281,636,431,214
It's better than deep shit,1.6688311688311688,0.022864947303639954,1232,668,304,260
He won the office pool.,1.6683006535947713,0.021829376283751197,1224,627,376,221
That’s what a total melt down looks like.,1.6675062972292192,0.021844935419816348,1191,602,383,206
