caption,mean,precision,votes,not_funny,somewhat_funny,funny
This your last chance to come clean.,2.139093374660984,0.007126272758065458,10324,2143,4624,3557
Boss is makin' us work from home now.,2.0137658837119754,0.007764503051364146,10388,3212,3833,3343
"Stop fighting it kid, everyone eventually sings in the shower.",2.0090628218331616,0.00787346246278588,9710,2911,3813,2986
I’m gonna ask you one more time; then I’m gonna flush the toilet.,1.963739624290083,0.008472401959475509,9156,3198,3099,2859
"Normally, I’d dump you in the East River, but it’s not safe to leave the house.",1.9633486047480218,0.011121503824194558,4802,1517,1944,1341
I figure you got about thirty seconds of hot water left - so start talking.,1.871319520174482,0.024996028204032832,917,329,377,211
Why didn’t you go BEFORE I tied you up?,1.8564553829231403,0.009024242060666174,7273,2788,2756,1729
"You think this is bad, I had to do the last guy via Zoom.",1.8190459110473458,0.010712556860639587,5576,2392,1806,1378
Yeah. My first day. Why?,1.8171806167400881,0.013778463825619624,3178,1302,1155,721
We're stayin' right here 'till you come clean.,1.787734781624802,0.011107954671403658,4419,1773,1811,835
"Piers are closed, Benny. It is what it is.",1.7813370473537604,0.01160306242573262,4308,1823,1604,881
"For the last time, I'm sure that I'm six feet away.",1.7739707835325365,0.01248406632459157,3765,1626,1364,775
People don't realize how hard it is to Work From Home in my profession.,1.770011273957159,0.008563413485510386,7983,3485,2857,1641
...Nobody likes a dirty rat.,1.7649253731343284,0.0233646307295891,1072,469,386,217
"The boss started me in money laundering, but I'm more of a people person.",1.7593880389429764,0.01169823325768441,4314,1947,1470,897
Tell me where your stash of toilet paper is and nobody gets hurt.,1.7523429710867398,0.010691698953182083,5015,2232,1801,982
You ain’t gonna be so tough when the hot water runs out.,1.7412404349577124,0.01012469802730593,4966,2090,2078,798
"It's shower curtains for you, pal.",1.7391179839633448,0.012990941344613769,3492,1603,1197,692
The boss is giving you one last chance to come clean.,1.7337795129206173,0.00985364910634902,5379,2336,2149,894
"You think you’re in hot water now, just wait till I flush the toilet.",1.7311209824928142,0.011781340407237816,3827,1669,1518,640
How did you know Giuliani sent me?,1.7266099635479952,0.019869448036220892,1646,821,454,371
Of course I know you won't drown. But your downstairs neighbor is going to kill you!,1.720680393912265,0.022208882739525402,1117,507,415,195
"All right, start singing",1.715527950310559,0.014987761629096492,2415,1096,910,409
Talk or I flush.,1.7106109324758842,0.021273914060890103,1244,582,440,222
You'll be sleeping with the rubber duckies.,1.7041420118343196,0.02386955192911245,1014,487,340,187
"Yes, I did work in the Trump administration,why do you ask?",1.6926272066458983,0.025849422061440197,963,503,253,207
Sing.,1.6907771535580525,0.01174409332573692,4272,2133,1331,808
The EPA says we can't drop you in the river.,1.6869249394673123,0.01152537935337509,4130,1989,1448,693
