caption,mean,precision,votes,not_funny,somewhat_funny,funny
"Sir, this is a Whole Foods. The only payment we accept is an arm and a leg.",1.7050484094052558,0.010659761537852076,5784,3007,1476,1300
"If you're going to bury that here, you need to buy something.",1.6933073424301495,0.009813444502412835,6156,3065,1918,1173
"Finally, a good tipper.",1.6830882352941177,0.0145552873202903,2720,1351,880,489
And stop calling me wench.,1.6690250215703193,0.0100498619316971,5795,2979,1759,1056
This is Starbuck’s. I think you want Long John Silver’s next door.,1.6647058823529413,0.01165036247263154,4420,2315,1272,833
"Sorry, we don't take cache.",1.660371214588082,0.014018492969569087,3071,1625,864,582
Sorry. It was inappropriate for me to say ‘Nice booty.’,1.658751574024105,0.010321654829959248,5559,2926,1608,1023
Sorry sir there was a typo it should have read elderly Pilates meet up.,1.656996285158323,0.010451217958968825,5653,3063,1476,1113
I just swabbed that floor.,1.6475587144622992,0.009208213098271207,6472,3321,2108,1039
We've revised our piracy policy.,1.6455353691534595,0.014853343373568717,2587,1359,786,442
It’s not a question of money sir.  We’re out of the almond croissants.,1.6358257127487896,0.010139912358727446,5577,2993,1626,955
I told them Dessert Island would be a confusing name for a bakery; and here we are.,1.622000905387053,0.016043111847794046,2209,1203,638,368
It's actually way easier to just pay with our app.,1.6143836820819413,0.009710869697776079,5687,3056,1773,855
"'Ahoy, matey'? No, I'm pretty sure you said 'A soy latte.'",1.6063428698159237,0.011214252265647399,4509,2515,1254,740
Do you have anything smaller?,1.6050347222222223,0.009469321175720873,5760,3079,1873,800
"I’m serving Q now, sir.  Aarrr is next.",1.6020629750271445,0.010205578818292056,5526,3134,1459,931
The lemon tarts prevent scurvy.,1.5918228279386712,0.009598488936504244,5870,3286,1700,882
"Blackboard! Is there a Blackboard here, your latte is ready.",1.58376265766566,0.0100311300488876,5629,3261,1452,911
Sorry. Visa or Mastercard. We don’t accept plunder.,1.5762681802057468,0.009596279706360716,5638,3177,1681,779
We don't take plunder.,1.57502980752853,0.009221690550821105,5871,3255,1858,754
"I'm sorry sir, but we don't accept plunder.",1.570694542877392,0.009494069407392126,5644,3174,1719,748
"No, sir. There's no actual ""Starbuck"" here.",1.569422503071792,0.009629152921653165,5697,3267,1617,808
You now have $1.36 in Rewards Points,1.56897458369851,0.009606560648423993,5705,3270,1627,805
Nothing smaller?,1.5652705061082024,0.009340637538757912,5730,3231,1765,733
Is that Roger with 3 arrrgs?,1.5634003201138182,0.009671794319852402,5623,3245,1584,789
I'm guessing you don't want decaf.,1.549040511727079,0.009522176954274706,5628,3293,1585,747
"Sir we are looking for a caption here, not a captain",1.545910148559155,0.009854879253615525,5587,3366,1393,825
…Dad?,1.5359838953195772,0.016712335526977776,1987,1226,457,304
I'm afraid all of our prices have come up since 1763.,1.528392857142857,0.009261585902534303,5600,3306,1637,654
"Sir, I believe you are in the wrong cartoon.",1.5202054029917391,0.010740926049292417,4479,2747,1134,598
"I’m sorry, the manager said no doubloons. Do you have Venmo?",1.513980409617097,0.009169915135240313,5615,3364,1620,626
"Sir, as I said, there’s an ATM on the corner.",1.5091109016650959,0.008929641982471355,6366,3950,1588,824
"I'm sorry, but we've gone cashless.",1.5073324022346368,0.009007697780405473,5728,3451,1653,621
"For the last time, Morgan, only credit or debit.",1.505769924269744,0.009209569757441496,5546,3365,1562,616
It’s a logo. She’s not actually here.,1.5053172633817795,0.009346616009861336,5642,3486,1466,690
What do you mean “swipe”?,1.5024789825393403,0.010252788627950902,4639,2859,1229,551
I brought the dowry for the mermaid on the cup… where she be?,1.4979388153612496,0.010325253452861182,4609,2870,1183,556
"I don’t set the prices, sir.",1.4951597289448209,0.01061380138741302,4132,2531,1156,445
Are any of those a bit coin?,1.493705035971223,0.009167806210334192,5560,3426,1525,605
"Sorry, we're cashless.",1.4870608397600686,0.008806019774451468,5835,3588,1652,592
I can't make change for loot.,1.4847733711048159,0.008815661665202245,5648,3457,1651,539
Sorry but it's card only.,1.473568721324556,0.00957553589276928,5013,3166,1320,527
Nobody could have predicted how badly Tom Brady took it when the Buccaneers finally let him  go.,1.4719411223551058,0.010708968988168617,4348,2838,968,542
Uhhh…we’re cashless.,1.4708883025505717,0.00879308960765709,5685,3558,1578,546
"Sorry, credit only",1.4706513958482463,0.008800906179303647,5588,3478,1592,515
