rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,Still got that new cat smell.,1.6330275229357798,0.0424352172914857,327,178,91,58
1,My other cat is a Jaguar.,1.6219512195121952,0.0449925977041977,328,194,64,70
2,I just love that new cat smell.,1.564102564102564,0.0421901669777096,312,184,80,48
3,It's a rental. The jaguar's in the shop.,1.556547619047619,0.0422498906814984,336,208,69,59
4,It's a Furrari.,1.5542521994134897,0.0409316986332141,341,207,79,55
5,"Trump was right.  If you're rich, they just let you grab 'em.",1.553935860058309,0.0429854651466732,343,219,58,66
6,Best part is it’s self washing.,1.5538922155688624,0.040288330293264,334,198,87,49
7,"Statistically, it's much safer to be up here than down there.",1.5504322766570606,0.0395569652991388,347,207,89,51
8,Mousebroken !!,1.5501432664756447,0.0393827834176225,349,208,90,51
9,"This is, of course, the final item on my bucket list.",1.5454545454545454,0.0413821762831963,341,212,72,57
10,Who hailed a tabby?,1.5451713395638629,0.0411093982961826,321,193,81,47
11,I called a cab but...auto-correct.,1.5435435435435436,0.043647283696658,333,216,53,64
12,It's okay. He's mouse broken.,1.5420289855072464,0.0389057198406271,345,205,93,47
13,Watch the dog's face when I ride by.,1.5357142857142858,0.0408217201228737,336,208,76,52
14,"First,  find a really really stupid cat . . .",1.530674846625767,0.0408952726774077,326,201,77,48
15,Listen to this baby purr.,1.5304347826086957,0.0395809736883054,345,212,83,50
16,Keep your friends close but your predators closer.,1.5303514376996803,0.0402185473758234,313,187,86,40
17,The Jaguar is in the shop - this is a loaner cat.,1.530054644808743,0.038612180828396,366,226,86,54
18,When it purrs it feels like a Harley,1.5294117647058822,0.0408891590063798,340,214,72,54
19,"Once you learn how to use a can opener, they'll do anything you want.",1.5292207792207793,0.0434773136106247,308,196,61,51
20,It was the dog's idea.,1.5272108843537415,0.0421831053038064,294,179,75,40
21,This is nothing; I've got the dog out shopping for cheese!,1.5261627906976745,0.0390324423012596,344,210,87,47
22,It's easy until someone points a laser at the floor.,1.526027397260274,0.0387019104488679,365,227,84,54
23,What are you looking at? Humans drive things that kill them all the time.,1.5230263157894737,0.0424311681148554,304,190,69,45
24,When you get her up to speed she really purrs.,1.522857142857143,0.0403948119672485,350,223,71,56
25,It's a loaner. The dog's at the vet.,1.5227963525835866,0.0406229554599514,329,205,76,48
26,Of course he won't eat me. It would destroy his Uber rating.,1.521994134897361,0.0390817762344601,341,209,86,46
27,My other ride is a jaguar.,1.520958083832335,0.0414784596992797,334,214,66,54
28,I got a nine lifetime warranty.,1.5207100591715976,0.039347815331975,338,208,84,46
29,She says she's taking me to meet my maker. How cool is that?,1.5207100591715976,0.039347815331975,338,208,84,46
