caption,mean,precision,votes,not_funny,somewhat_funny,funny
We will not negotiate with terriers.,1.7834912043301758,0.01725111683809876,2217,1023,651,543
Re-treat!,1.689085209461385,0.013313283874328388,3509,1806,988,715
"I have met the enemy, and he’s a good boy!",1.669182948490231,0.016164445491002395,2252,1158,681,413
"Retreat, not re-treat!",1.6663095875736476,0.01844384707480036,1867,1008,474,385
"I think we're in for a licking , guys!",1.6593574706782255,0.017012712855893643,1961,1004,621,336
Re-treat! Re-treat!,1.658749394086282,0.016582666235148407,2063,1057,653,353
The bones only buy us time. Catapult the squirrel.,1.642935377875137,0.018375190789106342,1826,1005,468,353
Ok he’s sitting. Now what?,1.625,0.02286620192404925,1064,570,323,171
"Yes, I mean literally throw me a bone.",1.617174959871589,0.021369446175395556,1246,684,355,207
On the count of three we S. T. O. R. M. the C. A. S. T. L. E.,1.6160977665402445,0.015867895424034734,2373,1339,606,428
"If we breach the wall, we will be in deep shit!",1.6159329140461216,0.01593732883540159,2385,1356,589,440
"Of course, I’ve asked him to lie down.",1.6100064143681847,0.018782535017377797,1559,851,465,243
Launch the squeaky toy!,1.5960945529290853,0.016580443717028423,1946,1072,588,286
Re-treat everyone!,1.5951821386603995,0.017942988340519318,1702,950,491,261
Launch the frisbee,1.594079277471149,0.016313947852961117,1993,1097,608,288
He's not going to roll over that easily.,1.593984962406015,0.014813312600224386,2261,1206,767,288
Enough snacks!  Release the giant squirrel!,1.5888441633122483,0.017738666337546536,1739,980,494,265
No one brought a tennis ball?,1.5854503464203233,0.017501788414961538,1732,967,516,249
Deploy the tennis balls!”,1.5786090005844535,0.017432957528280307,1711,957,518,236
"Forget the bones, get me a frisbee.",1.5779554540262708,0.017072226151747933,1751,972,546,233
All right guys...on three: Who's a good boy?,1.5769230769230769,0.022832635172052286,1014,573,297,144
"It's working. Now after me, ""Who's a good boy?""",1.576271186440678,0.01949527487560994,1357,759,414,184
It's working! Call in the belly-rubbers and the castle will be ours!,1.5742879137798307,0.019808412040776335,1299,725,402,172
"Finnegan, get up here and rub his belly.",1.56737998843262,0.017127022807293425,1729,974,529,226
"Stand down, men.  As it turns out, he's a very good boy.",1.5654008438818565,0.047882331912286295,237,138,64,35
We're being forced to re-treat.,1.5638148667601683,0.01891072798817909,1426,810,428,188
"This isn't working,we'll have to try the Trojan Cat!",1.5632530120481927,0.018020986707372098,1660,968,449,243
Aren't we just rewarding bad behavior?,1.5630603705917514,0.01759105137995119,1673,958,488,227
"Now, quick, the one with her medication!",1.5585754451733833,0.022485716532117214,1067,627,284,156
Get ready to launch the tennis ball!,1.5585412667946257,0.0179130678512775,1563,889,475,199
He IS sitting!,1.555903866248694,0.024119963719668347,957,573,236,148
"Okay, plan B—prepare the Frisbee!",1.554054054054054,0.018789171237924465,1406,802,429,175
Fall back!  We’re dressed like his chew toy!,1.552648790058862,0.01843520837912011,1529,892,429,208
I thought we didn't have a dog in this fight!,1.5523809523809524,0.022297536277257918,1050,614,292,144
We’re also gonna need that big tennis ball.,1.548168249660787,0.018324726162459306,1474,848,444,182
How badly do we need that cannonball back?,1.5464006938421508,0.02180910125303496,1153,696,284,173
Release the squirrel!,1.54238683127572,0.020560994018122142,1215,717,337,161
"I said ""attack"", not ""a snack'""",1.5423855963990998,0.02000890809562867,1333,800,343,190
This is the last time we deliver to this address!,1.5389876880984952,0.0267427565764486,731,437,194,100
"Two more, then bring forth the Squirrel of Troy!",1.5369774919614148,0.020617487644013523,1244,750,320,174
This isn't working. Send over the mailman.,1.5357142857142858,0.03354302109578099,476,289,119,68
I'll know when I'm licked.,1.5319343065693432,0.0200173719522254,1096,617,375,104
"He's a service animal, we can't ask him to leave.",1.5314009661835748,0.02867739203230312,621,372,168,81
I have an idea - go get the catapult and a really big stick!,1.5284715284715285,0.022691928913178814,1001,605,263,133
Enough with the biscuits. Release the squirrel!,1.5263653483992468,0.02174435733121153,1062,637,291,134
"Biscuit squad fall back, belly rubbers advance!",1.5261682242990655,0.022377334944580315,1070,660,257,153
"The fact that you dyed treats three different colors for a colorblind animal really
makes me question the rest of this plan.",1.5256290773532153,0.022290922265384636,1073,661,260,152
Who cares if we're spoiling him. He's not our dog.,1.52555910543131,0.02930902026972003,626,387,149,90
It's working. Storm the doggie-door!,1.5249376558603491,0.025324788265137028,802,487,209,106
All it took was one. He said he’s on our side now.,1.5248407643312103,0.025101043856063335,785,469,220,96
Enough with the nick-nack patty wack! Throw me a bone already!,1.5237173281703775,0.02245781289255789,1033,632,261,140
Bring the squeeky one.,1.5235426008968609,0.02359598486939557,892,535,247,110
"I’ll feed him, but I’m not cleaning up after him!",1.5202913631633714,0.023508544472551025,961,596,230,135
Better get the Cat-apult!,1.5194672131147542,0.023005338739061625,976,599,247,130
Forget the biscuits! Load the tennis ball catapult!,1.5186335403726707,0.022481956594097383,966,580,271,115
Hurry up - his dog breath is worse than his bite.,1.5167930660888407,0.022647522127948672,923,549,271,103
We're gonna need a bigger biscuit.,1.5060975609756098,0.025155329486198183,820,515,195,110
He's not going to rollover!,1.5049382716049382,0.024222571467072563,810,492,227,91
It’s all good – he said he wants to be our best friend!,1.5042944785276073,0.023924853630744508,815,492,235,88
Get back!  He's already got a bone.  He's looking for a hydrant.,1.50375,0.025264209313082993,800,501,195,104
Pipe down. He thinks you’re squeaky toys.,1.5031605562579013,0.02516542903204714,791,492,200,99
"Ok, now put the tennis ball in the catapult.",1.49800796812749,0.025501352084257904,753,468,195,90
"No, he’s NOT a good boy!",1.497319034852547,0.025112684420722665,746,457,207,82
"""Stand back! He's lifting his leg again.""",1.4964664310954063,0.030704789809919,566,365,121,80
All together now Good Dog,1.4959785522788205,0.024605783518787446,746,451,220,75
Hand me the one with the Xanax!,1.495879120879121,0.025568037550725675,728,449,197,82
He's almost sedated. Bring in the mailman!,1.4952638700947225,0.024995220270769374,739,451,210,78
"Quick! What's French for ""Who's a good boy?""",1.492537313432836,0.026614057481262936,737,474,163,100
Can someone throw me a bone here?,1.492063492063492,0.025561852144753153,756,476,188,92
"I know feeding is a dangerous job, but at least we’re not on cleanup.",1.491304347826087,0.025471627828832517,690,419,203,68
Re-treat! Re-treat! Re-treat!,1.4908376963350785,0.024744925187721475,764,472,209,83
Pivot to belly rubs!,1.4891774891774892,0.025472899358435705,693,423,201,69
At least he lapped up the moat.,1.4884057971014493,0.02596073646037557,690,427,189,74
Fetch faster.”,1.4862385321100917,0.02924991652009833,654,437,116,101
Bring in Mr. Squeaky!,1.4861111111111112,0.02683329040010304,648,403,175,70
Our treat-y negotiations are working!,1.4833597464342314,0.02781574893757519,631,401,155,75
He'll want to go for a walk and don't forget to bring a big bag.,1.481421647819063,0.02736845613262911,619,387,166,66
Hold your fire. He’s not rolling over.,1.4758842443729903,0.030913881660982617,622,433,82,107
OMG. He’s not housebroken.,1.4758190327613105,0.02712655934394162,641,407,163,71
Quick!  To the doggy door!,1.474631751227496,0.027426476587377697,611,385,162,64
