caption,mean,precision,votes,not_funny,somewhat_funny,funny
Don't tell me you ordered from White Castle again.,1.8596491228070176,0.021975017282045765,1368,561,438,369
Can't we ever have a girls night without him interrupting?,1.855083179297597,0.015340084699454064,2705,1085,927,693
Funny how he never rescues you when you're winning.,1.8494323839872535,0.011147455688478367,5021,2001,1775,1245
I liked him better when he was a frog.,1.8492935635792778,0.012822705930312124,3822,1532,1334,956
"He may be here to protect, but I'm here to serve!",1.8479786976519004,0.012701746950674764,4131,1738,1283,1110
Just introduce me as an old college flame,1.8467650397275823,0.01344802113456927,3524,1434,1196,894
"Fine, we can play doubles, but I’m not getting stuck with the horse again!",1.8309563758389262,0.016564966344079633,2384,1015,757,612
"No, seriously, look behind you.",1.8249013275923933,0.015134714214090647,2787,1176,923,688
Ignore him. He only plays on a round table.,1.820784425994847,0.01339271094269897,3493,1463,1193,837
I’m tired of playing games. You tell him about us or I will.,1.8096833130328867,0.013976471289274135,3284,1425,1059,800
Look who brought a sword to a ping-pong fight.,1.8049792531120332,0.013972972601097896,3133,1323,1098,712
"If you win, you get a husband.  If I win, I get lunch.",1.7983009043573581,0.012912729923909513,3649,1552,1281,816
"Last chance! Do you want to keep playing, or live happily ever after?",1.7944363103953147,0.013368721879621626,3415,1465,1187,763
"You're not in distress. You're just losing.""",1.7917335473515248,0.015277763358893857,2492,1038,935,519
Winner gets the knight . . .,1.7892351274787535,0.018861183470599136,1765,779,579,407
She's not in distress. She's up 8-2.,1.7892186553603877,0.013563693488894404,3302,1424,1150,728
"Serve already, 

Serve dammit! I'm not falling for the ""look a Prince"" trick again.",1.7890601390148082,0.013925786113008336,3309,1484,1039,786
"You know that no matter which one of us wins, this won't be how he tells the story.",1.7874587458745874,0.020066133950820388,1515,657,523,335
So you expect me to believe he just HAPPENS to show up whenever I'm winning?,1.7869249394673123,0.015335367693032434,2478,1042,922,514
"Serve, quick, before this moron rescues me again!",1.7845675815639566,0.012908809979341788,3862,1748,1198,916
"Gotta call it a day, Princess. My Uber eats is here.",1.7825133187088686,0.014208687340980549,3191,1450,985,756
Your boyfriend knows I’m gay right?,1.780453752181501,0.014994715572040792,2865,1306,882,677
"Oh, so when it's game point, suddenly you need ""rescuing?""",1.7782246480896293,0.013030266017879523,3481,1500,1253,728
"Sudden death, then?",1.7735531628532974,0.014224535444462453,2972,1306,1033,633
"Match point.  You win, you get to marry the prince.  I win, I get to eat him.",1.7709768950141873,0.015637317637389778,2467,1091,850,526
Last game. My lunch has arrived.,1.7687825820300522,0.013402754458337902,3261,1419,1177,665
"Okay, best two out of three and winner gets the knight.",1.766053453661923,0.014507548942233123,2881,1289,977,615
