caption,mean,precision,votes,not_funny,somewhat_funny,funny
Ignore the ‘Whites Only’ sign.,2.058268459542345,0.012512451165268187,4239,1290,1412,1537
...course you’ll have to put some money into it.,1.9874471458773784,0.009213962704080009,7568,2479,2705,2384
"If you want a side-by-side, you'll have to go to the suburbs.",1.9660693457745733,0.008174728574242238,9431,3137,3477,2817
Well the ad did say apartment size washer and dryer.,1.9616600387478331,0.008219812765216284,9807,3444,3295,3068
The only downside is that the monthly rent has to be paid in quarters,1.9488091979195181,0.007542785871499037,10959,3711,4098,3150
At least you won't be living in a vacuum.,1.908675799086758,0.01563702308597771,2628,975,918,735
"Between you and me, the owner can’t unload this fast enough.",1.9061253561253562,0.0093755070301862,7020,2526,2627,1867
"And, the place practically cleans itself.",1.8995909750626732,0.008905151855413735,7579,2696,2948,1935
Rent is stabilized at 25 cents for five minutes.,1.8981760735315238,0.009784340073691684,6963,2711,2250,2002
"Some residents find it soothing,
but others complain that they toss and turn all night.",1.8742216687422166,0.018836646810865647,1606,571,666,369
"No, I didn't say it's a co-op. I said coin-op.",1.8675108091414454,0.009803850696234894,6476,2501,2332,1643
You’ll want flood insurance,1.8623175346909353,0.010865889998899567,5549,2252,1809,1488
Nothing in the neighborhood stacks up against it.,1.859392575928009,0.009674422487168623,7112,2937,2238,1937
"It's open,if you want to take it for a spin.",1.8590116279069768,0.014314556530154926,2752,997,1146,609
"...and the upper unit will be ready in, let's see... 31 minutes.",1.8513513513513513,0.009266113179013052,6660,2475,2701,1484
"Before we go inside I must ask, would either of you consider yourself delicate?",1.8376492194674012,0.01049419507205285,5445,2146,2037,1262
You’ll need to be approved by the Ironing Board.,1.8361610113107119,0.010395899323157176,6012,2526,1945,1541
You pay rent quarterly.,1.8351298816045238,0.010537297584745824,5659,2321,1950,1388
"Of course, these things go in cycles.",1.8326829268292684,0.01671529463167005,2050,787,819,444
The only downside is that rent needs to be paid in quarters.,1.8297872340425532,0.009551059073712958,6768,2763,2394,1611
"And the best part is, you'll hardly hear the traffic.",1.8199400708253881,0.012714572363519076,3671,1479,1374,818
"Now, before going inside I need you to empty your pockets.",1.8155525761348401,0.01087872887139546,5221,2183,1818,1220
I do need to disclose that the sellers are taking the washer and dryer.,1.8142957252978276,0.021074710828188004,1427,609,474,344
"It's the Trump family headquarters, Launder on top floor and Spin on street level.",1.8116466982446364,0.014046284292796373,3589,1672,921,996
.  . .And our seniors especially like the wrinkle-free settings.,1.799150342223271,0.012623554244268262,4237,1941,1206,1090
What made you want to live in the garment district?,1.7974043114826221,0.011466105951730914,4546,1912,1643,991
"Only one previous owner, a Mr Sock, who mysteriously abandoned his partner!",1.7922885572139304,0.014248969065038341,3216,1453,978,785
