rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,You were with Ringling Brothers? I was with Lehman Brothers.,1.98209179834462,0.0101772881754521,6645,2347,2070,2228
1,"Well, it suits you better than the president costume.",1.9316546762589928,0.0390021893594781,556,255,84,217
2,"Sure, it's all fun and games. Until one of you gets elected.",1.916803144448084,0.0148936349122404,3053,1171,965,917
3,"Hey, all I know is that they left in a very small car.",1.9081786251881585,0.0172562551198484,1993,691,794,508
4,"Would you like that straight up, on the rocks, or sprayed directly in your face?",1.90575025518884,0.014899552563245,2939,1110,996,833
5,Shouldn't you be at your confirmation hearing?,1.894776259127504,0.0118970737997216,5341,2329,1245,1767
6,Don't let it get you down. There were only so many cabinet positions he could fill.,1.8535060294774448,0.0173474793705469,2239,942,683,614
7,"Well, whoever they hire to replace you is going to have some big shoes to fill.",1.815811606391926,0.02314472512154,1189,508,392,289
8,It's not that kind of happy hour.,1.8126283367556468,0.0172807512156881,1948,783,747,418
9,Here for the Inauguration?,1.8078626799557032,0.0191249566326857,1806,803,547,456
10,"OK, I'll serve you, but don't try anything funny.",1.8017964071856287,0.0190302321781949,1670,703,595,372
11,"No ID, no drink. I can't just serve every clown who walks in here.",1.7543731778425655,0.0209327738773751,1372,622,465,285
12,Cheer up. In four years you can be the world's greatest clown again.,1.7528015820698748,0.0209803319182809,1517,740,412,365
13,In town for the Inauguration?,1.7412687099073414,0.0214743527619031,1403,682,402,319
14,"Sorry, you're late. The rabbi and priest just left.",1.7210440456769984,0.0217213290534168,1226,573,422,231
15,"""Just Bailey's, no Barnum"".",1.7121866897147795,0.0231559113341665,1157,573,344,240
16,I knew Bozo. And you're no Bozo.,1.7060931899641576,0.0234042540210071,1116,553,338,225
17,You want that shaken or squirted?,1.697455230914232,0.0237407247030951,1061,526,330,205
18,"First they fired the elephants, and I said nothing.",1.6855983772819472,0.0257212452237768,986,525,246,215
19,No Barnums. Will Baileys do?,1.685540950455005,0.0251732906640127,989,514,272,203
20,Maybe she just didn't take you seriously.,1.6772823779193209,0.0247706160730113,942,473,300,169
21,"Who dressed you, Kellyanne Conway?",1.6738894907908992,0.0283265315246722,923,541,142,240
22,Tough day at the confirmation hearings?,1.6681664791901012,0.0264696405015509,889,473,238,178
23,You can't be serious.,1.6681614349775784,0.0266809260191852,892,480,228,184
24,Sorry -- none of our hours are happy anymore.,1.6681564245810057,0.0256504611337747,895,461,270,164
25,"Neat, on the rocks, or squirted in your eye?",1.656324582338902,0.0266731852675915,838,443,240,155
26,Do you want that in a glass or squirted directly in your face?,1.6545893719806763,0.0267834679045192,828,438,238,152
27,"Must be tough, having your kid run off to join a law firm.",1.651105651105651,0.0272915438332076,814,438,222,154
28,First they came for the elephants...,1.6483790523690771,0.028583224348293,802,453,178,171
29,Your wife called. She wants you to pick up a cream pie on the way home.,1.6435006435006434,0.0269599717588154,777,407,240,130
30,One more before your confirmation hearing?,1.6431322207958925,0.0288600560290959,779,441,175,163
31,Maybe she met a guy with a bigger car.,1.6386333771353483,0.02719142713519,761,401,234,126
32,"Who's the jerk now, Bob?",1.6386333771353483,0.0306020060889059,761,458,120,183
33,"Buddy, these days we're ALL crying on the inside.",1.6382113821138211,0.0285842164651131,738,404,197,137
34,Sounds like you're juggling too much,1.624823695345557,0.0275935360470254,709,374,227,108
35,"The ad clearly said ""only serious applicants need apply.""",1.6242937853107344,0.0279151886820979,708,378,218,112
36,You can't be serious.,1.623762376237624,0.0293482471130182,707,398,177,132
37,Will the rest of Congress be joining you today?,1.619942196531792,0.0293192264006276,692,387,181,124
38,"That's how it ends, one day they just tell you their is no room in the car.",1.617910447761194,0.0298799580423918,670,377,172,121
39,You want it in a glass or to the face?,1.616398243045388,0.0294318296066322,683,383,179,121
40,This is 6100 Pennsylvania Avenue. I think you're looking for 1600.,1.613050075872534,0.0315024283197479,659,392,130,137
41,… so 25 was one too many for the car?,1.6105263157894736,0.0294945767318944,665,372,180,113
42,I'm guessing you're in D.C. for a confirmation hearing.,1.6040688575899844,0.0312775570961361,639,376,140,123
43,"I agree, he is going to make the rest of you look bad.",1.599041533546326,0.0308499170175147,626,362,153,111
44,"Orange mop hair, rainbow tutu, big blue grin? Yeah, she was here.",1.5987158908507224,0.0287222077919197,623,335,203,85
45,I'll check the lost & found. Can you describe the shoes?,1.5963756177924218,0.0297750671699078,607,335,182,90
46,You want that straight up or in the face?,1.5941080196399344,0.0307900316563146,611,351,157,103
47,Maybe they all sense you aren't ready for a serious relationship.,1.5924092409240924,0.0298339823758112,606,337,179,90
48,Maybe she didn't take you seriously.,1.5903010033444815,0.0304319136818476,598,338,167,93
49,They all got in the car and left.,1.5885328836424957,0.031376170645692,593,345,147,101
50,Need me to call you a tiny car?,1.587837837837838,0.0304044526610993,592,334,168,90
51,Just because you show up doesn't make it happy hour.,1.585910652920962,0.0310119227104017,582,333,157,92
52,You should tell her if you're not ready to get serious.,1.575268817204301,0.032003688064756,558,328,139,91
53,"Sorry, sir. No pants, no service.",1.572463768115942,0.0316720954089242,552,321,146,85
54,It's not just you. He made a clown of all of us.,1.570127504553734,0.0329456782790283,549,332,121,96
